exp_name,protocol_tag,official_exp_file,official_checkpoint,host_variant,graph_checkpoint,host_only_dir,host_plus_plugin_dir,delta_HOTA,delta_AssA,delta_IDF1,delta_MOTA,delta_IDSW,status,error
official_bytetrack_rescueutility_rawgate_select_v1_paired_rawgate_thresh07,official_bytetrack_rescueutility_rawgate_select_v1_valhalf_rawgate_thresh07,/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/exps/example/mot/yolox_x_mix_det_valhalf.py,/gemini/code/FMtrack-main/FM-Track/weight/bytetrack_x_mot17.pth.tar,official_bytetrack,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_rescueutility_rawgate_select_v1_20260326_151600/01_stage1/best.pt,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_rescueutility_rawgate_select_v1_20260326_151600/03_official_halfval_pair_rawgate_thresh07/00_host_only,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_rescueutility_rawgate_select_v1_20260326_151600/03_official_halfval_pair_rawgate_thresh07/01_host_plus_plugin,-0.202,-0.380,-0.303,-0.006,6,success,
