step,name,status,run_root,summary_csv,log_path,started_at,finished_at,artifact_path,artifact_path_2,source_manifest,train_jsonl,val_jsonl,checkpoint,best_epoch,best_metric,best_threshold,train_rows,val_rows,sources,rows_total,rules_pass_rows,hard_negative_checkpoint,hard_negative_score_threshold,hard_negative_weight_multiplier,train_hard_negative_boosted,val_hard_negative_boosted,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,delta_hota,delta_assa,delta_idf1,delta_mota,delta_ids,delta_frag,notes,params_json
queue,graphassoc_gate_trainonly_decsurf02src_20260429_1122,completed,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/logs/queue.log,,2026-04-29T11:22:08+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gate train-only queue completed, best_epoch=103, best_metric=0.7200; eval skipped","{""batch_size"": 64, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cpu"", ""hard_negative_checkpoint"": """", ""hard_negative_score_threshold"": -1.0, ""hard_negative_weight_multiplier"": 1.0, ""harmful_target"": 0.0, ""harmful_weight"": 1.25, ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/best.pt"", ""model_type"": ""dual_head"", ""neutral_target"": 0.25, ""neutral_weight"": 0.5, ""num_hidden_layers"": 3, ""positive_target"": 1.0, ""positive_weight_scale"": 0.25, ""reuse_dataset_dir"": """", ""rows_jsonl"": [""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_decision_surface_20260426_074606/runs/02_wide_posminus_t004/graph_assoc_analysis/MOT20-02_candidates.jsonl"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_decision_surface_20260426_074606/runs/02_wide_posminus_t004/graph_assoc_analysis/MOT20-05_candidates.jsonl""], ""seq_ids"": [2, 5], ""skip_eval"": true, ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cpu"", ""val_patterns"": ""MOT20-05_candidates""}"
build_dataset,build_graph_assoc_gate_dataset,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/gate_dataset/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/logs/build_dataset.log,2026-04-29T11:21:05+08:00,2026-04-29T11:21:31+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/gate_dataset/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/gate_dataset/val.jsonl,,,,,15,31,2,342,46,,-1.0,1.0,0,0,,,,,,,,,,,,"gate dataset ready, sources=2 train_rows=15 val_rows=31","{""batch_size"": 64, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cpu"", ""hard_negative_checkpoint"": """", ""hard_negative_score_threshold"": -1.0, ""hard_negative_weight_multiplier"": 1.0, ""harmful_target"": 0.0, ""harmful_weight"": 1.25, ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/best.pt"", ""model_type"": ""dual_head"", ""neutral_target"": 0.25, ""neutral_weight"": 0.5, ""num_hidden_layers"": 3, ""positive_target"": 1.0, ""positive_weight_scale"": 0.25, ""reuse_dataset_dir"": """", ""rows_jsonl"": [""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_decision_surface_20260426_074606/runs/02_wide_posminus_t004/graph_assoc_analysis/MOT20-02_candidates.jsonl"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_decision_surface_20260426_074606/runs/02_wide_posminus_t004/graph_assoc_analysis/MOT20-05_candidates.jsonl""], ""seq_ids"": [2, 5], ""skip_eval"": true, ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cpu"", ""val_patterns"": ""MOT20-05_candidates""}"
train_gate,train_graph_assoc_gate_dual_head,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/train_gate/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/logs/train_gate.log,2026-04-29T11:21:36+08:00,2026-04-29T11:21:58+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/train_gate/best.pt,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/train_gate/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/gate_dataset/val.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/train_gate/best.pt,103,0.72,0.0,15,31,,,,,,,,,0.5483870967741935,0.72,0.3,1.0,0.4615384615384615,,,,,,,"gate training complete, best_epoch=103 best_metric=0.7200 best_threshold=0.000","{""batch_size"": 64, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cpu"", ""hard_negative_checkpoint"": """", ""hard_negative_score_threshold"": -1.0, ""hard_negative_weight_multiplier"": 1.0, ""harmful_target"": 0.0, ""harmful_weight"": 1.25, ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/best.pt"", ""model_type"": ""dual_head"", ""neutral_target"": 0.25, ""neutral_weight"": 0.5, ""num_hidden_layers"": 3, ""positive_target"": 1.0, ""positive_weight_scale"": 0.25, ""reuse_dataset_dir"": """", ""rows_jsonl"": [""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_decision_surface_20260426_074606/runs/02_wide_posminus_t004/graph_assoc_analysis/MOT20-02_candidates.jsonl"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_decision_surface_20260426_074606/runs/02_wide_posminus_t004/graph_assoc_analysis/MOT20-05_candidates.jsonl""], ""seq_ids"": [2, 5], ""skip_eval"": true, ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cpu"", ""val_patterns"": ""MOT20-05_candidates""}"
eval_replace_rules,eval_graphassoc_gate_replace_rules,skipped,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/mot20_eval/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/logs/eval_replace_rules.log,,,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/mot20_eval/metrics_compare.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/mot20_eval/metrics_delta.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_decsurf02src_20260429_1122/train_gate/best.pt,,,,,,,,,,,,,,,,,,,,,,,,,MOT20 evaluation skipped by flag,"{""batch_size"": 64, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cpu"", ""hard_negative_checkpoint"": """", ""hard_negative_score_threshold"": -1.0, ""hard_negative_weight_multiplier"": 1.0, ""harmful_target"": 0.0, ""harmful_weight"": 1.25, ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/best.pt"", ""model_type"": ""dual_head"", ""neutral_target"": 0.25, ""neutral_weight"": 0.5, ""num_hidden_layers"": 3, ""positive_target"": 1.0, ""positive_weight_scale"": 0.25, ""reuse_dataset_dir"": """", ""rows_jsonl"": [""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_decision_surface_20260426_074606/runs/02_wide_posminus_t004/graph_assoc_analysis/MOT20-02_candidates.jsonl"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_decision_surface_20260426_074606/runs/02_wide_posminus_t004/graph_assoc_analysis/MOT20-05_candidates.jsonl""], ""seq_ids"": [2, 5], ""skip_eval"": true, ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cpu"", ""val_patterns"": ""MOT20-05_candidates""}"
