exp_name,module_family,data_jsonl,source_manifest,dataset_tag,feature_version,checkpoint,train_examples,val_examples,train_sequences,val_sequences,train_host_variants,val_host_variants,host_vocab,epochs,batch_size,hidden_dim,num_heads,num_conflict_blocks,dropout,strict_sequence_split,min_val_examples,cluster_gate_thresh,loss_assign_weight,loss_edge_weight,loss_cluster_weight,loss_margin_weight,score_jitter_std,split_mode,best_epoch,train_loss,val_loss,train_row_acc,val_row_acc,val_commit_precision,val_commit_recall,val_edge_ap,val_cluster_f1,status,error
local_conflict_set_predictor_stage1,set_predictor_v2,/gemini/code/FMtrack-main/FM-Track/outputs/local_conflict_set_predictor_smoke_20260325_005923/dataset/cluster_examples.jsonl,outputs/local_conflict_set_predictor_smoke_20260325_005923/source_manifest.csv,local_conflict_set_predictor_smoke,v2_hostnorm_geom,,,,,,,,,1,4,128,4,2,0.1,1,64,0.5,1.0,0.5,0.25,0.25,0.01,,,,,,,,,,,failed,"one of the variables needed for gradient computation has been modified by an inplace operation: [torch.cuda.FloatTensor [64, 3]], which is output 0 of AsStridedBackward0, is at version 1; expected version 0 instead. Hint: enable anomaly detection to find the operation that failed to compute its gradient, with torch.autograd.set_detect_anomaly(True)."
