arm,run_dir,exp_name,protocol_tag,official_exp_file,official_checkpoint,official_experiment_name,host_variant,tracker_mode,graph_checkpoint,graph_topk,graph_min_detections,graph_min_committed_matches,graph_max_detections,graph_max_tracks,graph_cluster_gate_thresh,graph_cluster_gate_temp,graph_cluster_gate_bias,graph_max_commits_per_cluster,graph_replacement_budget_ratio,graph_max_replaced_clusters,graph_min_commit_margin,seed,track_thresh,track_buffer,match_thresh,min_box_area,results_dir,eval_dir,log_path,eligible_clusters,replaced_clusters,host_same_commit_clusters,delta_replaced_clusters,matched_dets,delta_commit_pairs,delta_drop_pairs,deferred_dets,blocked_tracks,gate_pass_clusters,gate_filtered_clusters,trigger_filtered_clusters,skipped_large_clusters,budget_filtered_clusters,margin_filtered_pairs,capped_commit_pairs,all_defer_clusters,empty_pair_candidate_clusters,post_filter_empty_clusters,HOTA,AssA,IDF1,MOTA,IDSW,status,error
01_host_plus_plugin,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_stage1_largecomp4_sparseedit_posboost_20260327_012900/02_official_halfval_pair/01_host_plus_plugin,official_bytetrack_stage1_largecomp4_sparseedit_posboost_paired_halfval,official_bytetrack_mot17_trainhalf_stage1_then_valhalf_pair_sparseedit_posboost_paired_halfval,/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/exps/example/mot/yolox_x_mix_det_valhalf.py,/gemini/code/FMtrack-main/FM-Track/weight/bytetrack_x_mot17.pth.tar,official_bytetrack_stage1_largecomp4_sparseedit_posboost_paired_halfval_shared_detection_pair,official_bytetrack,host_plus_plugin,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_stage1_largecomp4_sparseedit_posboost_20260327_012900/01_stage1/best.pt,8,2,1,8,32,0.5,0.9335753917694092,-0.01707780733704567,1,0.05,0,0.05,42,0.6,30,0.9,100.0,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_stage1_largecomp4_sparseedit_posboost_20260327_012900/02_official_halfval_pair/01_host_plus_plugin/track_results,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_stage1_largecomp4_sparseedit_posboost_20260327_012900/02_official_halfval_pair/01_host_plus_plugin/trackeval/eval/01_host_plus_plugin,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_stage1_largecomp4_sparseedit_posboost_20260327_012900/02_official_halfval_pair/shared_pair_core.log,7009,0,0,0,0,0,0,23301,0,0,7009,0,1012,0,0,0,0,0,0,77.928,77.095,86.513,90.143,180,success,
