train_jsonl,val_jsonl,model_type,init_checkpoint,init_loaded,feature_dim,epochs,batch_size,lr,weight_decay,hidden_dim,num_hidden_layers,dropout,pos_weight,neutral_pos_weight,neutral_loss_weight,neutral_risk_weight,rank_loss_weight,rank_margin,ordinal_rank_loss_weight,ordinal_rank_margin,avg_train_target,avg_train_weight,avg_val_target,avg_val_weight,best_epoch,best_metric,best_threshold,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_positive_recall,val_mean_prob_harmful,val_mean_prob_neutral,val_mean_prob_positive,val_prob_gap_pos_neutral,val_prob_gap_neutral_harmful,val_mean_decision_harmful,val_mean_decision_neutral,val_mean_decision_positive,train_rows,val_rows,status,error
/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_mot20rows_rankv2_20260427_141017/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_mot20rows_rankv2_20260427_141017/gate_dataset/val.jsonl,dual_head,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt,True,82,180,64,0.001,0.0001,16,3,0.15,1.0,1.0,0.75,1.1,0.5,0.1,1.0,0.12,0.30631399317406144,0.9112627986348123,0.29043280182232345,0.8530751708428246,29,0.6261891549072459,-0.05,0.39863325740318906,0.6261891549072459,0.19938650306748465,0.9558823529411765,0.32994923857868014,0.9558823529411765,0.3712790310382843,0.3822316527366638,0.4359452724456787,0.05371361970901489,0.010952621698379517,0.047141123563051224,0.07301105558872223,0.1351267248392105,293,439,success,
