step,name,status,run_root,summary_csv,log_path,started_at,finished_at,artifact_path,artifact_path_2,source_manifest,train_jsonl,val_jsonl,checkpoint,best_epoch,best_metric,best_threshold,train_rows,val_rows,sources,rows_total,rules_pass_rows,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,delta_hota,delta_assa,delta_idf1,delta_mota,delta_ids,delta_frag,notes,params_json
queue,graphassoc_gate_next5h_deep_rank16_20260426_200650,failed,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/logs/queue.log,,2026-04-26T21:22:52+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,,,,,,,,,,,,,,,,,,,,,,,queue stopped after graph_track halted at MOT20-05 frame 2540/3315,"{""batch_size"": 32, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cuda"", ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""model_type"": ""dual_head"", ""num_hidden_layers"": 3, ""reuse_dataset_dir"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/gate_dataset"", ""seq_ids"": [2, 5], ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cuda""}"
build_dataset,build_graph_assoc_gate_dataset,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/logs/build_dataset.log,2026-04-26T19:56:05+08:00,2026-04-26T19:56:27+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/val.jsonl,,,,,136,5,1,141,141,,,,,,,,,,,,"gate dataset ready, sources=1 train_rows=136 val_rows=5","{""batch_size"": 32, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cuda"", ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""model_type"": ""dual_head"", ""num_hidden_layers"": 3, ""reuse_dataset_dir"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/gate_dataset"", ""seq_ids"": [2, 5], ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cuda""}"
train_gate,train_graph_assoc_gate_dual_head,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/train_gate/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/logs/train_gate.log,2026-04-26T19:56:32+08:00,2026-04-26T19:57:29+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/train_gate/best.pt,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/train_gate/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/val.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/train_gate/best.pt,180,0.75,0.62,136,5,,,,0.6,0.75,0.3333333333333333,1.0,0.5,,,,,,,"gate training complete, best_epoch=180 best_metric=0.7500 best_threshold=0.620","{""batch_size"": 32, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cuda"", ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""model_type"": ""dual_head"", ""num_hidden_layers"": 3, ""reuse_dataset_dir"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/gate_dataset"", ""seq_ids"": [2, 5], ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cuda""}"
eval_replace_rules,eval_graphassoc_gate_replace_rules,failed,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/mot20_eval/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/logs/eval_replace_rules.log,2026-04-26T19:57:34+08:00,2026-04-26T21:22:52+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/mot20_eval/metrics_compare.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/mot20_eval/metrics_delta.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/train_gate/best.pt,,,,,,,,,,,,,,,,,,,,MOT20 evaluation interrupted before graph_eval/compare completed; partial track results only,"{""batch_size"": 32, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cuda"", ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""model_type"": ""dual_head"", ""num_hidden_layers"": 3, ""reuse_dataset_dir"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/gate_dataset"", ""seq_ids"": [2, 5], ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cuda""}"
