exp_name,data_jsonl,source_manifest,dataset_tag,feature_version,model_arch,checkpoint,init_checkpoint,train_examples,val_examples,train_sequences,val_sequences,epochs,batch_size,hidden_dim,policy_hidden_dim,token_dim,num_slots,num_encoder_layers,num_heads,num_experts,router_hidden_dim,router_temperature,policy_score_mode,train_selection_head_only,dropout,action_loss_weight,gain_loss_weight,policy_loss_weight,router_balance_loss_weight,expert_aux_loss_weight,rank_loss_weight,rank_margin,ordinal_rank_loss_weight,ordinal_rank_margin,risk_weight_power,risk_cost_scale,risk_utility_scale,risk_negative_boost,risk_neutral_boost,risk_positive_discount,risk_target_cost_weight,risk_target_suppressed_weight,risk_target_recent_owner_weight,risk_target_introduced_weight,selection_metric,use_balanced_sampler,class_weight_rewrite,class_weight_defer,class_weight_reject,best_metric_name,best_epoch,best_metric,val_action_acc,val_action_macro_f1,val_policy_loss,val_policy_sign_acc,val_rank_loss,val_ordinal_rank_loss,train_router_balance_loss,train_router_entropy,train_router_top1,train_router_margin,train_expert_aux_loss,val_router_balance_loss,val_router_entropy,val_router_top1,val_router_margin,val_expert_aux_loss,val_rewrite_precision,val_rewrite_recall,val_defer_precision,val_defer_recall,val_reject_precision,val_reject_recall,val_gain_mae,val_gain_sign_acc,status,error
graph_assoc_commit_policy,/gemini/code/FMtrack-main/FM-Track/outputs/20260507_083500_graphassoc_commit_risktrain_mot20/prep_data/graph_assoc_commit_data/cluster_examples.jsonl,outputs/20260506_014500_graphassoc_commit_structural0912_prep/source_manifest.csv,graph_assoc_commit_policy_mot20_risktrain_mild,graph_assoc_v1,routed_moe_v1,/gemini/code/FMtrack-main/FM-Track/outputs/20260507_123200_graphassoc_commit_risktrain_mild_mot20/train_policy/best.pt,outputs/20260505_081619_graphassoc_commit_gatedblend_next5h/train_policy/best.pt,964,686,MOT20-02,MOT20-05,60,8,192,192,192,6,3,8,3,192,0.8,gated_blend,,0.1,1.0,1.0,1.0,0.02,0.2,0.5,0.1,0.25,0.08,1.0,0.1,0.05,0.8,0.35,0.15,0.15,0.08,0.05,0.03,policy_sign_acc,1,1.9069766998291016,0.6356589198112488,0.4573643207550049,val_policy_sign_acc,6,0.6297376093294461,0.6122448979591837,0.40480524350858343,0.45322876967287434,0.6297376093294461,0.0066225032780981965,0.011506657058925642,0.3545970022678375,0.7100259357777374,0.7376578678666803,0.5661170648959662,2.4211948221217052,0.26245148999746454,0.8189087654341761,0.6695415719083725,0.43875006562419255,2.302256383284188,0.4782608695652174,0.2972972972972973,0.35714285714285715,0.04854368932038835,0.6339869281045751,0.9556650246305419,0.5884405860226634,0.6180758017492711,ok,
