train_jsonl,val_jsonl,model_type,init_checkpoint,init_loaded,feature_dim,epochs,batch_size,lr,weight_decay,hidden_dim,num_hidden_layers,dropout,pos_weight,neutral_pos_weight,neutral_loss_weight,neutral_risk_weight,rank_loss_weight,rank_margin,ordinal_rank_loss_weight,ordinal_rank_margin,avg_train_target,avg_train_weight,avg_val_target,avg_val_weight,best_epoch,best_metric,best_threshold,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_positive_recall,val_mean_prob_harmful,val_mean_prob_neutral,val_mean_prob_positive,val_prob_gap_pos_neutral,val_prob_gap_neutral_harmful,val_mean_decision_harmful,val_mean_decision_neutral,val_mean_decision_positive,train_rows,val_rows,status,error
/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_trainonly_oldteacher_t045_w3_20260429_1124/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_trainonly_oldteacher_t045_w3_20260429_1124/gate_dataset/val.jsonl,dual_head,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt,True,82,180,64,0.001,0.0001,16,3,0.15,1.0,1.0,0.5,1.25,0.0,0.1,2.0,0.12,0.30631399317406144,1.7098976109215016,0.29043280182232345,0.8530751708428246,162,0.6518749009037577,0.11,0.6856492027334852,0.6518749009037577,0.26973684210526316,0.6029411764705882,0.37272727272727274,0.6029411764705882,0.30634915828704834,0.34580859541893005,0.505939245223999,0.16013064980506897,0.039459437131881714,0.018688518553972244,0.058748360723257065,0.17192812263965607,293,439,success,
