arm,run_dir,exp_name,protocol_tag,official_exp_file,official_checkpoint,official_experiment_name,host_variant,tracker_mode,graph_checkpoint,graph_topk,graph_min_detections,graph_min_committed_matches,graph_max_detections,graph_max_tracks,graph_cluster_gate_thresh,graph_cluster_gate_temp,graph_cluster_gate_bias,graph_max_commits_per_cluster,graph_replacement_budget_ratio,graph_max_replaced_clusters,graph_min_commit_margin,seed,track_thresh,track_buffer,match_thresh,min_box_area,results_dir,eval_dir,log_path,eligible_clusters,replaced_clusters,matched_dets,deferred_dets,blocked_tracks,gate_pass_clusters,gate_filtered_clusters,trigger_filtered_clusters,skipped_large_clusters,budget_filtered_clusters,margin_filtered_pairs,capped_commit_pairs,all_defer_clusters,empty_pair_candidate_clusters,post_filter_empty_clusters,HOTA,AssA,IDF1,MOTA,IDSW,status,error
00_host_only,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_noop_equiv_seeded_20260326_122000/00_host_only,official_bytetrack_noop_equiv_seeded_20260326_122000,official_bytetrack_noop_equiv_seeded_valhalf,/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/exps/example/mot/yolox_x_mix_det_valhalf.py,/gemini/code/FMtrack-main/FM-Track/weight/bytetrack_x_mot17.pth.tar,official_bytetrack_noop_equiv_seeded_20260326_122000_00_host_only,official_bytetrack,host_only,,,,,,,,,,,,,,42,0.6,30,0.9,100.0,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_noop_equiv_seeded_20260326_122000/00_host_only/track_results,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_noop_equiv_seeded_20260326_122000/00_host_only/trackeval,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_noop_equiv_seeded_20260326_122000/00_host_only/run.log,,,,,,,,,,,,,,,,,,,,,failed,"Command '['/usr/bin/python3', '/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/tools/track.py', '-f', '/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/exps/example/mot/yolox_x_mix_det_valhalf.py', '-c', '/gemini/code/FMtrack-main/FM-Track/weight/bytetrack_x_mot17.pth.tar', '-b', '1', '-d', '1', '--experiment-name', 'official_bytetrack_noop_equiv_seeded_20260326_122000_00_host_only', '--seed', '42', '--conf', '0.01', '--nms', '0.7', '--track_thresh', '0.6', '--track_buffer', '30', '--match_thresh', '0.9', '--min-box-area', '100.0', '--fp16', '--fuse']' returned non-zero exit status 1."
