sequence,frame,pre_candidates,postnms_kept,suppressed,orphan_suppressed,reference_kept,reference_count_equal,reference_order_equal,reference_min_matched_iou,reference_max_box_abs_diff,reference_max_score_abs_diff,reference_class_mismatch,reference_set_ok
MOT20-01,288,476,57,419,0,57,True,True,0.9999972270287057,0.0001220703125,0.0,0,True
MOT20-01,289,466,58,408,0,58,True,True,0.9999979249624937,0.0001220703125,0.0,0,True
MOT20-01,290,477,59,418,0,59,True,True,0.9999966428204391,0.0001220703125,0.0,0,True
MOT20-01,291,460,57,403,0,57,True,True,0.9999961328295699,0.0001220703125,0.0,0,True
MOT20-01,292,467,56,411,0,56,True,True,0.9999973686611937,0.0001220703125,0.0,0,True
MOT20-01,293,445,52,393,0,52,True,True,0.999997388822594,0.0001220703125,0.0,0,True
MOT20-01,294,460,56,404,0,56,True,True,0.9999978368753617,0.0001220703125,0.0,0,True
MOT20-01,295,448,55,393,0,55,True,True,0.9999978713802822,0.0001220703125,0.0,0,True
MOT20-01,296,466,56,410,0,56,True,True,0.9999982002929924,0.0001220703125,0.0,0,True
MOT20-01,297,459,56,403,0,56,True,True,0.999996902040761,0.0001220703125,0.0,0,True
MOT20-01,298,454,56,398,0,56,True,True,0.9999975759691275,0.0001220703125,0.0,0,True
MOT20-01,299,465,59,406,0,59,True,True,0.9999980501159206,0.0001220703125,0.0,0,True
MOT20-01,300,475,57,418,0,57,True,True,0.9999966419409168,0.0001220703125,0.0,0,True
MOT20-01,301,456,56,400,0,56,True,True,0.9999981454590637,0.0001220703125,0.0,0,True
MOT20-01,302,465,56,409,0,56,True,True,0.999998108020668,0.0001220703125,0.0,0,True
MOT20-01,303,466,56,410,0,56,True,True,0.9999983682035299,0.0001220703125,0.0,0,True
MOT20-01,304,479,58,421,0,58,True,True,0.9999965704161831,0.0001220703125,0.0,0,True
MOT20-01,305,471,57,414,0,57,True,True,0.9999971863085776,0.0001220703125,0.0,0,True
MOT20-01,306,458,54,404,0,54,True,True,0.9999969635596797,0.0001220703125,0.0,0,True
MOT20-01,307,473,57,416,0,57,True,True,0.9999978471799134,0.0001220703125,0.0,0,True
MOT20-01,308,495,59,436,0,59,True,True,0.9999981911093022,0.0001220703125,0.0,0,True
MOT20-01,309,494,60,434,0,60,True,True,0.9999977119636843,0.0001220703125,0.0,0,True
MOT20-01,310,483,59,424,0,59,True,True,0.9999979068985886,0.0001220703125,0.0,0,True
MOT20-01,311,488,59,429,0,59,True,True,0.999998587101651,0.0001220703125,0.0,0,True
MOT20-01,312,492,60,432,0,60,True,True,0.9999982508492127,0.0001220703125,0.0,0,True
MOT20-01,313,494,61,433,0,61,True,True,0.9999982140305758,0.0001220703125,0.0,0,True
MOT20-01,314,490,58,432,0,58,True,True,0.9999957755463275,0.0001220703125,0.0,0,True
MOT20-01,315,493,63,430,0,63,True,True,0.9999978656467304,0.0001220703125,0.0,0,True
MOT20-01,316,489,59,430,0,59,True,True,0.9999970162260867,0.0001220703125,0.0,0,True
MOT20-01,317,492,58,434,0,58,True,True,0.9999973763197112,0.0001220703125,0.0,0,True
MOT20-01,318,487,61,426,0,61,True,True,0.9999968151243376,0.0001220703125,0.0,0,True
MOT20-01,319,506,62,444,0,62,True,True,0.9999972597484449,0.0001220703125,0.0,0,True
MOT20-01,320,499,60,439,0,60,True,True,0.9999970042390018,0.0001220703125,0.0,0,True
MOT20-01,321,504,63,441,0,63,True,True,0.9999977518895369,0.0001220703125,0.0,0,True
MOT20-01,322,492,62,430,0,62,True,True,0.9999960985070973,0.0001220703125,0.0,0,True
MOT20-01,323,486,60,426,0,60,True,True,0.9999981249531238,0.0001220703125,0.0,0,True
MOT20-01,324,489,62,427,0,62,True,True,0.9999977474839395,0.0001220703125,0.0,0,True
MOT20-01,325,497,59,438,0,59,True,True,0.9999973195235184,0.0001220703125,0.0,0,True
MOT20-01,326,497,58,439,0,58,True,True,0.9999971857618445,0.0001220703125,0.0,0,True
MOT20-01,327,491,61,430,0,61,True,True,0.9999945455487587,0.0001220703125,0.0,0,True
MOT20-01,328,494,61,433,0,61,True,True,0.9999975481782964,0.0001220703125,0.0,0,True
MOT20-01,329,507,61,446,0,61,True,True,0.9999966893227348,0.0001220703125,0.0,0,True
MOT20-01,330,505,63,442,0,63,True,True,0.9999981098302061,0.0001220703125,0.0,0,True
MOT20-01,331,506,59,447,0,59,True,True,0.9999975523850784,0.0001220703125,0.0,0,True
MOT20-01,332,511,61,450,0,61,True,True,0.9999976009404313,0.0001220703125,0.0,0,True
MOT20-01,333,507,59,448,0,59,True,True,0.9999981435723979,0.0001220703125,0.0,0,True
MOT20-01,334,505,59,446,0,59,True,True,0.9999970148273526,0.0001220703125,0.0,0,True
MOT20-01,335,505,63,442,0,63,True,True,0.9999975575323261,0.0001220703125,0.0,0,True
MOT20-01,336,511,62,449,0,62,True,True,0.9999980147306983,0.0001220703125,0.0,0,True
MOT20-01,337,487,60,427,0,60,True,True,0.9999972209948282,0.0001220703125,0.0,0,True
MOT20-01,338,485,62,423,0,62,True,True,0.9999971593088031,0.0001220703125,0.0,0,True
MOT20-01,339,493,60,433,0,60,True,True,0.9999977082860413,0.0001220703125,0.0,0,True
MOT20-01,340,487,58,429,0,58,True,True,0.999996884211051,0.0001220703125,0.0,0,True
MOT20-01,341,480,57,423,0,57,True,True,0.9999936705455673,0.0001220703125,0.0,0,True
MOT20-01,342,483,63,420,0,63,True,True,0.9999978615343491,0.0001220703125,0.0,0,True
MOT20-01,343,492,58,434,0,58,True,True,0.9999980626575301,0.0001220703125,0.0,0,True
MOT20-01,344,477,57,420,0,57,True,True,0.9999961071145056,0.0001220703125,0.0,0,True
MOT20-01,345,475,56,419,0,56,True,True,0.9999972881944256,0.0001220703125,0.0,0,True
MOT20-01,346,455,55,400,0,55,True,True,0.9999963263161891,0.0001220703125,0.0,0,True
MOT20-01,347,467,58,409,0,58,True,True,0.9999979495171113,0.0001220703125,0.0,0,True
MOT20-01,348,461,57,404,0,57,True,True,0.9999978972159139,0.0001220703125,0.0,0,True
MOT20-01,349,451,57,394,0,57,True,True,0.9999952153338979,0.0001220703125,0.0,0,True
MOT20-01,350,443,55,388,0,55,True,True,0.9999972416151998,0.0001220703125,0.0,0,True
MOT20-01,351,444,54,390,0,54,True,True,0.999995111717995,0.0001220703125,0.0,0,True
MOT20-01,352,432,54,378,0,54,True,True,0.9999952173476366,0.0001220703125,0.0,0,True
MOT20-01,353,421,53,368,0,53,True,True,0.9999982225350561,0.0001220703125,0.0,0,True
MOT20-01,354,417,52,365,0,52,True,True,0.9999972798071928,0.0001220703125,0.0,0,True
MOT20-01,355,408,48,360,0,48,True,True,0.999997227390059,0.0001220703125,0.0,0,True
MOT20-01,356,409,50,359,0,50,True,True,0.999997827323049,0.0001220703125,0.0,0,True
MOT20-01,357,420,51,369,0,51,True,True,0.9999982520599473,0.0001220703125,0.0,0,True
MOT20-01,358,424,53,371,0,53,True,True,0.9999970362626386,0.0001220703125,0.0,0,True
MOT20-01,359,410,50,360,0,50,True,True,0.9999976478447201,0.0001220703125,0.0,0,True
MOT20-01,360,402,48,354,0,48,True,True,0.9999979582792999,0.0001220703125,0.0,0,True
MOT20-01,361,408,50,358,0,50,True,True,0.999997152822265,0.0001220703125,0.0,0,True
MOT20-01,362,418,50,368,0,50,True,True,0.9999976799284125,0.0001220703125,0.0,0,True
MOT20-01,363,417,50,367,0,50,True,True,0.9999972696208459,0.0001220703125,0.0,0,True
MOT20-01,364,442,55,387,0,55,True,True,0.9999976885777029,0.0001220703125,0.0,0,True
MOT20-01,365,437,55,382,0,55,True,True,0.9999947537681061,0.0001220703125,0.0,0,True
MOT20-01,366,431,56,375,0,56,True,True,0.9999980718222125,0.0001220703125,0.0,0,True
MOT20-01,367,430,53,377,0,53,True,True,0.9999973078403764,0.0001220703125,0.0,0,True
MOT20-01,368,433,55,378,0,55,True,True,0.999997128516132,0.0001220703125,0.0,0,True
MOT20-01,369,446,56,390,0,56,True,True,0.9999971542239854,0.0001220703125,0.0,0,True
MOT20-01,370,432,52,380,0,52,True,True,0.9999978044879131,0.0001220703125,0.0,0,True
MOT20-01,371,421,53,368,0,53,True,True,0.9999969806854447,0.0001220703125,0.0,0,True
MOT20-01,372,424,51,373,0,51,True,True,0.9999974138822799,0.0001220703125,0.0,0,True
MOT20-01,373,431,51,380,0,51,True,True,0.9999976844964301,0.0001220703125,0.0,0,True
MOT20-01,374,431,52,379,0,52,True,True,0.9999962090111112,0.0001220703125,0.0,0,True
MOT20-01,375,426,51,375,0,51,True,True,0.9999967807670145,0.0001220703125,0.0,0,True
MOT20-01,376,449,54,395,0,54,True,True,0.9999973857862593,0.0001220703125,0.0,0,True
MOT20-01,377,438,52,386,0,52,True,True,0.9999975847802512,0.0001220703125,0.0,0,True
MOT20-01,378,417,51,366,0,51,True,True,0.9999971794734699,0.0001220703125,0.0,0,True
MOT20-01,379,425,50,375,0,50,True,True,0.9999981253960101,0.0001220703125,0.0,0,True
MOT20-01,380,420,50,370,0,50,True,True,0.9999978773198991,0.0001220703125,0.0,0,True
MOT20-01,381,430,51,379,0,51,True,True,0.9999974888946366,0.0001220703125,0.0,0,True
MOT20-01,382,430,53,377,0,53,True,True,0.9999963701634697,0.0001220703125,0.0,0,True
MOT20-01,383,436,52,384,0,52,True,True,0.9999985688107629,6.103515625e-05,0.0,0,True
MOT20-01,384,427,51,376,0,51,True,True,0.9999976256843964,0.0001220703125,0.0,0,True
MOT20-01,385,432,52,380,0,52,True,True,0.9999985263415717,6.103515625e-05,0.0,0,True
MOT20-01,386,438,54,384,0,54,True,True,0.9999982127857309,0.0001220703125,0.0,0,True
MOT20-01,387,428,53,375,0,53,True,True,0.9999972048144277,0.0001220703125,0.0,0,True
MOT20-01,388,430,53,377,0,53,True,True,0.9999979168359238,0.0001220703125,0.0,0,True
MOT20-01,389,445,54,391,0,54,True,True,0.9999978869474632,0.0001220703125,0.0,0,True
MOT20-01,390,432,50,382,0,50,True,True,0.99999753206465,0.0001220703125,0.0,0,True
MOT20-01,391,448,54,394,0,54,True,True,0.9999980791797772,0.0001220703125,0.0,0,True
MOT20-01,392,440,52,388,0,52,True,True,0.9999980171398432,0.0001220703125,0.0,0,True
MOT20-01,393,441,55,386,0,55,True,True,0.9999980007637083,0.0001220703125,0.0,0,True
MOT20-01,394,429,49,380,0,49,True,True,0.9999975767503738,0.0001220703125,0.0,0,True
MOT20-01,395,447,53,394,0,53,True,True,0.9999979539809393,0.0001220703125,0.0,0,True
MOT20-01,396,440,53,387,0,53,True,True,0.999998240910786,0.0001220703125,0.0,0,True
MOT20-01,397,440,49,391,0,49,True,True,0.9999980364513177,0.0001220703125,0.0,0,True
MOT20-01,398,444,52,392,0,52,True,True,0.9999978486029454,0.0001220703125,0.0,0,True
MOT20-01,399,438,52,386,0,52,True,True,0.9999968485177003,0.0001220703125,0.0,0,True
MOT20-01,400,443,53,390,0,53,True,True,0.9999969165685108,0.0001220703125,0.0,0,True
MOT20-01,401,449,53,396,0,53,True,True,0.9999969899736021,0.0001220703125,0.0,0,True
MOT20-01,402,440,52,388,0,52,True,True,0.9999944863177976,0.0001220703125,0.0,0,True
MOT20-01,403,444,54,390,0,54,True,True,0.9999980580525762,0.0001220703125,0.0,0,True
MOT20-01,404,437,53,384,0,53,True,True,0.9999969844639583,0.0001220703125,0.0,0,True
MOT20-01,405,453,56,397,0,56,True,True,0.9999982261986906,0.0001220703125,0.0,0,True
MOT20-01,406,454,55,399,0,55,True,True,0.9999970125443264,0.0001220703125,0.0,0,True
MOT20-01,407,464,55,409,0,55,True,True,0.9999969194276297,0.0001220703125,0.0,0,True
MOT20-01,408,447,54,393,0,54,True,True,0.9999979435849311,0.0001220703125,0.0,0,True
MOT20-01,409,451,55,396,0,55,True,True,0.999998006250405,0.0001220703125,0.0,0,True
MOT20-01,410,421,52,369,0,52,True,True,0.9999973237129736,0.0001220703125,0.0,0,True
MOT20-01,411,413,51,362,0,51,True,True,0.999998211790139,6.103515625e-05,0.0,0,True
MOT20-01,412,432,53,379,0,53,True,True,0.9999964523973811,0.0001220703125,0.0,0,True
MOT20-01,413,436,54,382,0,54,True,True,0.9999974430241865,0.0001220703125,0.0,0,True
MOT20-01,414,435,55,380,0,55,True,True,0.9999950399443304,0.0001220703125,0.0,0,True
MOT20-01,415,444,54,390,0,54,True,True,0.9999976626885626,0.0001220703125,0.0,0,True
MOT20-01,416,436,50,386,0,50,True,True,0.9999973323730759,0.0001220703125,0.0,0,True
MOT20-01,417,442,52,390,0,52,True,True,0.9999978219012189,0.0001220703125,0.0,0,True
MOT20-01,418,441,56,385,0,56,True,True,0.9999975352702822,0.0001220703125,0.0,0,True
MOT20-01,419,432,51,381,0,51,True,True,0.9999974501446548,0.0001220703125,0.0,0,True
MOT20-01,420,426,50,376,0,50,True,True,0.9999976258816882,0.0001220703125,0.0,0,True
MOT20-01,421,429,52,377,0,52,True,True,0.9999956745159784,0.0001220703125,0.0,0,True
MOT20-01,422,435,50,385,0,50,True,True,0.9999982643529334,0.0001220703125,0.0,0,True
MOT20-01,423,430,51,379,0,51,True,True,0.999996877900198,0.0001220703125,0.0,0,True
MOT20-01,424,444,54,390,0,54,True,True,0.9999973005803752,0.0001220703125,0.0,0,True
MOT20-01,425,440,52,388,0,52,True,True,0.9999973924381366,0.0001220703125,0.0,0,True
MOT20-01,426,457,55,402,0,55,True,True,0.9999973858601173,0.0001220703125,0.0,0,True
MOT20-01,427,452,54,398,0,54,True,True,0.9999976688754072,0.0001220703125,0.0,0,True
MOT20-01,428,454,52,402,0,52,True,True,0.9999969229917136,0.0001220703125,0.0,0,True
MOT20-01,429,439,50,389,0,50,True,True,0.9999977392355941,0.0001220703125,0.0,0,True
