sequence,frame,pre_candidates,postnms_kept,suppressed,orphan_suppressed,reference_kept,reference_count_equal,reference_order_equal,reference_min_matched_iou,reference_max_box_abs_diff,reference_max_score_abs_diff,reference_class_mismatch,reference_set_ok
MOT20-03,27,729,83,646,0,83,True,True,0.99999797277025,6.103515625e-05,0.0,0,True
MOT20-03,28,744,86,658,0,86,True,True,0.999998237674294,6.103515625e-05,0.0,0,True
MOT20-03,29,741,84,657,0,84,True,True,0.9999965798109661,0.0001220703125,0.0,0,True
MOT20-03,30,752,88,664,0,88,True,True,0.999997321985694,0.0001220703125,0.0,0,True
MOT20-03,31,754,90,664,0,90,True,True,0.9999973550991045,0.0001220703125,0.0,0,True
MOT20-03,32,748,87,661,0,87,True,True,0.9999973871647079,0.0001220703125,0.0,0,True
MOT20-03,33,743,88,655,0,88,True,True,0.9999985622919532,6.103515625e-05,0.0,0,True
MOT20-03,34,746,89,657,0,89,True,True,0.9999978859423624,6.103515625e-05,0.0,0,True
MOT20-03,35,763,88,675,0,88,True,True,0.9999985849898907,6.103515625e-05,0.0,0,True
MOT20-03,36,750,88,662,0,88,True,True,0.9999983912147454,6.103515625e-05,0.0,0,True
MOT20-03,37,762,91,671,0,91,True,True,0.9999977513385158,6.103515625e-05,0.0,0,True
MOT20-03,38,754,90,664,0,90,True,True,0.9999979172177361,0.0001220703125,0.0,0,True
MOT20-03,39,762,92,670,0,92,True,True,0.9999941701982799,0.0001220703125,0.0,0,True
MOT20-03,40,758,87,671,0,87,True,True,0.9999975921856378,0.0001220703125,0.0,0,True
MOT20-03,41,758,87,671,0,87,True,True,0.9999976391653033,6.103515625e-05,0.0,0,True
MOT20-03,42,759,86,673,0,86,True,True,0.9999948156308729,0.0001220703125,0.0,0,True
MOT20-03,43,750,86,664,0,86,True,True,0.9999977530866971,0.0001220703125,0.0,0,True
MOT20-03,44,753,86,667,0,86,True,True,0.9999979642647026,0.0001220703125,0.0,0,True
MOT20-03,45,749,84,665,0,84,True,True,0.9999977771702043,0.0001220703125,0.0,0,True
MOT20-03,46,747,86,661,0,86,True,True,0.9999973708740311,0.0001220703125,0.0,0,True
MOT20-03,47,756,88,668,0,88,True,True,0.9999980793718778,6.103515625e-05,0.0,0,True
MOT20-03,48,751,86,665,0,86,True,True,0.9999979160414791,0.0001220703125,0.0,0,True
MOT20-03,49,764,90,674,0,90,True,True,0.9999960057756484,6.103515625e-05,0.0,0,True
MOT20-03,50,763,93,670,0,93,True,True,0.9999980034580107,0.0001220703125,0.0,0,True
MOT20-03,51,758,93,665,0,93,True,True,0.9999979224362344,0.0001220703125,0.0,0,True
MOT20-03,52,759,89,670,0,89,True,True,0.9999956674133158,0.0001220703125,0.0,0,True
MOT20-03,53,754,93,661,0,93,True,True,0.9999981583031121,6.103515625e-05,0.0,0,True
MOT20-03,54,759,90,669,0,90,True,True,0.9999968025317159,6.103515625e-05,0.0,0,True
MOT20-03,55,768,92,676,0,92,True,True,0.9999943521597534,0.0001220703125,0.0,0,True
MOT20-03,56,770,89,681,0,89,True,True,0.999997466481551,6.103515625e-05,0.0,0,True
MOT20-03,57,758,88,670,0,88,True,True,0.9999978167321283,0.0001220703125,0.0,0,True
MOT20-03,58,762,88,674,0,88,True,True,0.9999958814177807,0.0001220703125,0.0,0,True
MOT20-03,59,757,89,668,0,89,True,True,0.999997685611097,0.0001220703125,0.0,0,True
MOT20-03,60,777,96,681,0,96,True,True,0.9999967252250999,0.0001220703125,0.0,0,True
MOT20-03,61,778,92,686,0,92,True,True,0.9999960075138589,0.0001220703125,0.0,0,True
MOT20-03,62,768,94,674,0,94,True,True,0.999998339502243,6.103515625e-05,0.0,0,True
MOT20-03,63,774,96,678,0,96,True,True,0.9999958716581072,0.0001220703125,0.0,0,True
MOT20-03,64,773,95,678,0,95,True,True,0.9999979887692877,6.103515625e-05,0.0,0,True
MOT20-03,65,757,93,664,0,93,True,True,0.9999968601962433,6.103515625e-05,0.0,0,True
MOT20-03,66,764,96,668,0,96,True,True,0.999997896251541,6.103515625e-05,0.0,0,True
MOT20-03,67,769,92,677,0,92,True,True,0.9999979235880398,6.103515625e-05,0.0,0,True
MOT20-03,68,763,93,670,0,93,True,True,0.9999977267121551,0.0001220703125,0.0,0,True
MOT20-03,69,754,92,662,0,92,True,True,0.9999973296254262,0.0001220703125,0.0,0,True
MOT20-03,70,760,90,670,0,90,True,True,0.9999973179167186,6.103515625e-05,0.0,0,True
MOT20-03,71,744,85,659,0,85,True,True,0.9999980236646396,0.0001220703125,0.0,0,True
MOT20-03,72,750,84,666,0,84,True,True,0.9999979176839648,0.0001220703125,0.0,0,True
MOT20-03,73,748,86,662,0,86,True,True,0.9999975962665212,6.103515625e-05,0.0,0,True
MOT20-03,74,739,84,655,0,84,True,True,0.9999972714423702,6.103515625e-05,0.0,0,True
MOT20-03,75,748,87,661,0,87,True,True,0.9999969812110576,0.0001220703125,0.0,0,True
MOT20-03,76,749,87,662,0,87,True,True,0.9999964370588633,0.0001220703125,0.0,0,True
MOT20-03,77,742,88,654,0,88,True,True,0.999996657340647,0.0001220703125,0.0,0,True
MOT20-03,78,744,89,655,0,89,True,True,0.9999982176943738,6.103515625e-05,0.0,0,True
MOT20-03,79,739,85,654,0,85,True,True,0.999998240600008,6.103515625e-05,0.0,0,True
MOT20-03,80,745,84,661,0,84,True,True,0.9999981799484925,6.103515625e-05,0.0,0,True
MOT20-03,81,754,85,669,0,85,True,True,0.9999976775294976,0.0001220703125,0.0,0,True
MOT20-03,82,745,85,660,0,85,True,True,0.9999968132365407,6.103515625e-05,0.0,0,True
MOT20-03,83,740,84,656,0,84,True,True,0.9999972012471243,6.103515625e-05,0.0,0,True
MOT20-03,84,743,85,658,0,85,True,True,0.9999975871700159,0.0001220703125,0.0,0,True
MOT20-03,85,746,83,663,0,83,True,True,0.9999974678864701,6.103515625e-05,0.0,0,True
MOT20-03,86,743,85,658,0,85,True,True,0.9999982455093812,6.103515625e-05,0.0,0,True
MOT20-03,87,732,84,648,0,84,True,True,0.9999966036819484,0.0001220703125,0.0,0,True
MOT20-03,88,756,86,670,0,86,True,True,0.9999964301141292,0.0001220703125,0.0,0,True
MOT20-03,89,748,85,663,0,85,True,True,0.9999976740697151,6.103515625e-05,0.0,0,True
MOT20-03,90,730,83,647,0,83,True,True,0.9999982368539833,6.103515625e-05,0.0,0,True
MOT20-03,91,740,86,654,0,86,True,True,0.9999968328635414,0.0001220703125,0.0,0,True
MOT20-03,92,758,88,670,0,88,True,True,0.9999982643137704,6.103515625e-05,0.0,0,True
MOT20-03,93,758,87,671,0,87,True,True,0.9999962943473976,0.0001220703125,0.0,0,True
MOT20-03,94,755,87,668,0,87,True,True,0.9999977731161677,0.0001220703125,0.0,0,True
MOT20-03,95,748,84,664,0,84,True,True,0.9999981465710174,6.103515625e-05,0.0,0,True
MOT20-03,96,749,85,664,0,85,True,True,0.9999986489498963,6.103515625e-05,0.0,0,True
MOT20-03,97,744,85,659,0,85,True,True,0.9999958193170853,0.0001220703125,0.0,0,True
MOT20-03,98,747,84,663,0,84,True,True,0.9999962053224147,0.0001220703125,0.0,0,True
MOT20-03,99,756,85,671,0,85,True,True,0.9999975410625035,0.0001220703125,0.0,0,True
MOT20-03,100,756,86,670,0,86,True,True,0.9999982766880702,6.103515625e-05,0.0,0,True
MOT20-03,101,755,88,667,0,88,True,True,0.9999979512143152,6.103515625e-05,0.0,0,True
MOT20-03,102,746,87,659,0,87,True,True,0.9999968741674745,6.103515625e-05,0.0,0,True
MOT20-03,103,768,88,680,0,88,True,True,0.9999981818842951,6.103515625e-05,0.0,0,True
MOT20-03,104,764,89,675,0,89,True,True,0.9999974540714489,6.103515625e-05,0.0,0,True
MOT20-03,105,757,88,669,0,88,True,True,0.9999973339801502,6.103515625e-05,0.0,0,True
MOT20-03,106,752,88,664,0,88,True,True,0.9999977555797624,0.0001220703125,0.0,0,True
MOT20-03,107,756,87,669,0,87,True,True,0.9999987579722656,6.103515625e-05,0.0,0,True
MOT20-03,108,745,89,656,0,89,True,True,0.9999975704445455,0.0001220703125,0.0,0,True
MOT20-03,109,746,86,660,0,86,True,True,0.9999982650184341,6.103515625e-05,0.0,0,True
MOT20-03,110,755,84,671,0,84,True,True,0.9999983158263482,6.103515625e-05,0.0,0,True
MOT20-03,111,734,85,649,0,85,True,True,0.9999983404059699,6.103515625e-05,0.0,0,True
MOT20-03,112,750,88,662,0,88,True,True,0.9999975025239524,6.103515625e-05,0.0,0,True
MOT20-03,113,754,87,667,0,87,True,True,0.9999958178594132,0.0001220703125,0.0,0,True
MOT20-03,114,753,85,668,0,85,True,True,0.9999982688479183,6.103515625e-05,0.0,0,True
MOT20-03,115,755,86,669,0,86,True,True,0.9999982281260607,6.103515625e-05,0.0,0,True
MOT20-03,116,737,83,654,0,83,True,True,0.9999981887021688,6.103515625e-05,0.0,0,True
MOT20-03,117,734,83,651,0,83,True,True,0.9999966388814198,6.103515625e-05,0.0,0,True
MOT20-03,118,731,83,648,0,83,True,True,0.999996553886871,0.0001220703125,0.0,0,True
MOT20-03,119,741,84,657,0,84,True,True,0.9999976004165677,0.0001220703125,0.0,0,True
MOT20-03,120,736,84,652,0,84,True,True,0.9999980351897515,0.0001220703125,0.0,0,True
MOT20-03,121,734,85,649,0,85,True,True,0.999998043810813,0.0001220703125,0.0,0,True
MOT20-03,122,735,84,651,0,84,True,True,0.9999952086107318,0.0001220703125,0.0,0,True
MOT20-03,123,728,84,644,0,84,True,True,0.9999967829211719,0.0001220703125,0.0,0,True
MOT20-03,124,762,88,674,0,88,True,True,0.9999982700775039,6.103515625e-05,0.0,0,True
MOT20-03,125,760,87,673,0,87,True,True,0.9999975245962307,6.103515625e-05,0.0,0,True
MOT20-03,126,746,86,660,0,86,True,True,0.9999968554596296,6.103515625e-05,0.0,0,True
MOT20-03,127,753,86,667,0,86,True,True,0.9999966768904547,0.0001220703125,0.0,0,True
MOT20-03,128,748,85,663,0,85,True,True,0.9999979502568328,0.0001220703125,0.0,0,True
MOT20-03,129,755,87,668,0,87,True,True,0.9999977430737755,0.0001220703125,0.0,0,True
MOT20-03,130,758,86,672,0,86,True,True,0.9999974301350079,6.103515625e-05,0.0,0,True
MOT20-03,131,746,85,661,0,85,True,True,0.999998224750178,6.103515625e-05,0.0,0,True
MOT20-03,132,753,86,667,0,86,True,True,0.9999978243582672,6.103515625e-05,0.0,0,True
MOT20-03,133,737,83,654,0,83,True,True,0.9999980653823385,6.103515625e-05,0.0,0,True
MOT20-03,134,763,90,673,0,90,True,True,0.9999982322736085,6.103515625e-05,0.0,0,True
MOT20-03,135,743,85,658,0,85,True,True,0.9999964750690445,6.103515625e-05,0.0,0,True
MOT20-03,136,752,89,663,0,89,True,True,0.9999986429440608,6.103515625e-05,0.0,0,True
MOT20-03,137,761,88,673,0,88,True,True,0.9999985682821533,6.103515625e-05,0.0,0,True
MOT20-03,138,763,89,674,0,89,True,True,0.9999963574506525,6.103515625e-05,0.0,0,True
MOT20-03,139,771,89,682,0,89,True,True,0.9999973680879048,6.103515625e-05,0.0,0,True
MOT20-03,140,757,90,667,0,90,True,True,0.999997645618496,6.103515625e-05,0.0,0,True
MOT20-03,141,777,90,687,0,90,True,True,0.9999982564910836,6.103515625e-05,0.0,0,True
MOT20-03,142,772,90,682,0,90,True,True,0.9999969441569583,6.103515625e-05,0.0,0,True
MOT20-03,143,761,87,674,0,87,True,True,0.9999980733773502,6.103515625e-05,0.0,0,True
MOT20-03,144,775,91,684,0,91,True,True,0.9999982632793871,6.103515625e-05,0.0,0,True
MOT20-03,145,771,89,682,0,89,True,True,0.9999976018002362,6.103515625e-05,0.0,0,True
MOT20-03,146,774,93,681,0,93,True,True,0.9999978697410564,6.103515625e-05,0.0,0,True
MOT20-03,147,785,94,691,0,94,True,True,0.99999817330245,6.103515625e-05,0.0,0,True
MOT20-03,148,780,91,689,0,91,True,True,0.9999982231572364,6.103515625e-05,0.0,0,True
MOT20-03,149,782,92,690,0,92,True,True,0.9999981448225709,6.103515625e-05,0.0,0,True
MOT20-03,150,773,90,683,0,90,True,True,0.9999981188306007,6.103515625e-05,0.0,0,True
MOT20-03,151,770,90,680,0,90,True,True,0.9999982794189254,6.103515625e-05,0.0,0,True
MOT20-03,152,765,89,676,0,89,True,True,0.9999981954116537,6.103515625e-05,0.0,0,True
MOT20-03,153,769,91,678,0,91,True,True,0.9999977550665342,0.0001220703125,0.0,0,True
MOT20-03,154,782,90,692,0,90,True,True,0.9999982580976685,6.103515625e-05,0.0,0,True
MOT20-03,155,751,86,665,0,86,True,True,0.9999981677145813,6.103515625e-05,0.0,0,True
MOT20-03,156,775,94,681,0,94,True,True,0.9999982135317822,6.103515625e-05,0.0,0,True
MOT20-03,157,747,89,658,0,89,True,True,0.9999972418320303,6.103515625e-05,0.0,0,True
MOT20-03,158,747,86,661,0,86,True,True,0.9999979234268164,6.103515625e-05,0.0,0,True
MOT20-03,159,761,85,676,0,85,True,True,0.9999984223595821,6.103515625e-05,0.0,0,True
MOT20-03,160,766,87,679,0,87,True,True,0.9999982460545335,6.103515625e-05,0.0,0,True
MOT20-03,161,748,87,661,0,87,True,True,0.9999972403668105,6.103515625e-05,0.0,0,True
MOT20-03,162,731,85,646,0,85,True,True,0.9999977774715627,0.0001220703125,0.0,0,True
MOT20-03,163,743,86,657,0,86,True,True,0.9999980110111093,6.103515625e-05,0.0,0,True
MOT20-03,164,733,84,649,0,84,True,True,0.9999984054571635,6.103515625e-05,0.0,0,True
MOT20-03,165,740,84,656,0,84,True,True,0.9999983516845784,6.103515625e-05,0.0,0,True
MOT20-03,166,754,86,668,0,86,True,True,0.9999977676030084,6.103515625e-05,0.0,0,True
MOT20-03,167,754,86,668,0,86,True,True,0.9999976313420815,6.103515625e-05,0.0,0,True
MOT20-03,168,749,86,663,0,86,True,True,0.999998570656726,6.103515625e-05,0.0,0,True
MOT20-03,169,756,84,672,0,84,True,True,0.999997818032651,0.0001220703125,0.0,0,True
MOT20-03,170,759,89,670,0,89,True,True,0.9999983005907905,6.103515625e-05,0.0,0,True
MOT20-03,171,775,93,682,0,93,True,True,0.9999981517157963,6.103515625e-05,0.0,0,True
MOT20-03,172,759,87,672,0,87,True,True,0.9999974397312742,6.103515625e-05,0.0,0,True
MOT20-03,173,773,89,684,0,89,True,True,0.9999983300239975,6.103515625e-05,0.0,0,True
MOT20-03,174,772,88,684,0,88,True,True,0.9999967776930431,0.0001220703125,0.0,0,True
MOT20-03,175,772,91,681,0,91,True,True,0.9999972357866618,6.103515625e-05,0.0,0,True
MOT20-03,176,775,90,685,0,90,True,True,0.9999972833026346,0.0001220703125,0.0,0,True
MOT20-03,177,779,92,687,0,92,True,True,0.9999971256521176,0.0001220703125,0.0,0,True
MOT20-03,178,781,94,687,0,94,True,True,0.9999963369560838,0.0001220703125,0.0,0,True
MOT20-03,179,782,92,690,0,92,True,True,0.9999960170310431,0.0001220703125,0.0,0,True
MOT20-03,180,769,90,679,0,90,True,True,0.9999979228116821,0.0001220703125,0.0,0,True
MOT20-03,181,766,87,679,0,87,True,True,0.9999963275798751,0.0001220703125,0.0,0,True
MOT20-03,182,769,88,681,0,88,True,True,0.9999979947985074,0.0001220703125,0.0,0,True
MOT20-03,183,784,91,693,0,91,True,True,0.9999968372446075,0.0001220703125,0.0,0,True
MOT20-03,184,778,88,690,0,88,True,True,0.999996227255064,0.0001220703125,0.0,0,True
MOT20-03,185,773,88,685,0,88,True,True,0.9999975749521659,6.103515625e-05,0.0,0,True
MOT20-03,186,761,87,674,0,87,True,True,0.9999965620143846,0.0001220703125,0.0,0,True
MOT20-03,187,765,89,676,0,89,True,True,0.9999977238586987,6.103515625e-05,0.0,0,True
MOT20-03,188,758,86,672,0,86,True,True,0.9999964978269016,0.0001220703125,0.0,0,True
MOT20-03,189,759,87,672,0,87,True,True,0.9999986578550376,6.103515625e-05,0.0,0,True
MOT20-03,190,755,85,670,0,85,True,True,0.9999983722554192,6.103515625e-05,0.0,0,True
MOT20-03,191,752,86,666,0,86,True,True,0.9999985939663766,6.103515625e-05,0.0,0,True
MOT20-03,192,760,88,672,0,88,True,True,0.9999988171251883,6.103515625e-05,0.0,0,True
MOT20-03,193,751,86,665,0,86,True,True,0.9999940045805005,0.0001220703125,0.0,0,True
MOT20-03,194,754,85,669,0,85,True,True,0.9999941200682072,0.0001220703125,0.0,0,True
MOT20-03,195,760,84,676,0,84,True,True,0.9999987839564948,6.103515625e-05,0.0,0,True
MOT20-03,196,755,86,669,0,86,True,True,0.9999984845407123,6.103515625e-05,0.0,0,True
MOT20-03,197,768,86,682,0,86,True,True,0.9999982901803347,6.103515625e-05,0.0,0,True
MOT20-03,198,757,85,672,0,85,True,True,0.9999973273751617,6.103515625e-05,0.0,0,True
MOT20-03,199,771,87,684,0,87,True,True,0.9999987773327269,6.103515625e-05,0.0,0,True
MOT20-03,200,763,89,674,0,89,True,True,0.9999984696865717,6.103515625e-05,0.0,0,True
MOT20-03,201,776,92,684,0,92,True,True,0.9999982325222967,6.103515625e-05,0.0,0,True
MOT20-03,202,776,89,687,0,89,True,True,0.9999960818582468,0.0001220703125,0.0,0,True
MOT20-03,203,775,90,685,0,90,True,True,0.9999983634378933,6.103515625e-05,0.0,0,True
MOT20-03,204,783,92,691,0,92,True,True,0.9999986717494388,6.103515625e-05,0.0,0,True
MOT20-03,205,778,89,689,0,89,True,True,0.999996256994741,0.0001220703125,0.0,0,True
MOT20-03,206,787,89,698,0,89,True,True,0.999997553744239,6.103515625e-05,0.0,0,True
MOT20-03,207,773,87,686,0,87,True,True,0.9999967934091638,0.0001220703125,0.0,0,True
MOT20-03,208,770,87,683,0,87,True,True,0.9999967011397562,0.0001220703125,0.0,0,True
MOT20-03,209,773,86,687,0,86,True,True,0.9999970088480826,0.0001220703125,0.0,0,True
MOT20-03,210,778,89,689,0,89,True,True,0.9999983622216034,6.103515625e-05,0.0,0,True
MOT20-03,211,784,88,696,0,88,True,True,0.9999970455327717,0.0001220703125,0.0,0,True
MOT20-03,212,782,90,692,0,90,True,True,0.9999985758812013,6.103515625e-05,0.0,0,True
MOT20-03,213,791,90,701,0,90,True,True,0.9999977040233546,6.103515625e-05,0.0,0,True
MOT20-03,214,790,91,699,0,91,True,True,0.9999954141903294,0.0001220703125,0.0,0,True
MOT20-03,215,792,91,701,0,91,True,True,0.9999980205702341,6.103515625e-05,0.0,0,True
MOT20-03,216,799,92,707,0,92,True,True,0.9999974761527988,6.103515625e-05,0.0,0,True
MOT20-03,217,782,92,690,0,92,True,True,0.9999977241986714,6.103515625e-05,0.0,0,True
MOT20-03,218,801,93,708,0,93,True,True,0.9999930696088487,0.0001220703125,0.0,0,True
MOT20-03,219,796,92,704,0,92,True,True,0.9999978039787513,0.0001220703125,0.0,0,True
MOT20-03,220,795,94,701,0,94,True,True,0.9999958382356995,0.0001220703125,0.0,0,True
MOT20-03,221,795,90,705,0,90,True,True,0.9999960100242319,0.0001220703125,0.0,0,True
MOT20-03,222,793,92,701,0,92,True,True,0.9999973433894896,6.103515625e-05,0.0,0,True
MOT20-03,223,795,91,704,0,91,True,True,0.9999986794635453,6.103515625e-05,0.0,0,True
MOT20-03,224,779,88,691,0,88,True,True,0.9999986540542578,6.103515625e-05,0.0,0,True
MOT20-03,225,780,89,691,0,89,True,True,0.999996712364796,0.0001220703125,0.0,0,True
MOT20-03,226,779,91,688,0,91,True,True,0.9999986326039186,6.103515625e-05,0.0,0,True
MOT20-03,227,790,94,696,0,94,True,True,0.999997559326667,6.103515625e-05,0.0,0,True
MOT20-03,228,786,93,693,0,93,True,True,0.9999977649355752,6.103515625e-05,0.0,0,True
MOT20-03,229,801,92,709,0,92,True,True,0.9999982379040926,6.103515625e-05,0.0,0,True
MOT20-03,230,795,91,704,0,91,True,True,0.9999974761527988,6.103515625e-05,0.0,0,True
MOT20-03,231,798,93,705,0,93,True,True,0.9999970429161578,0.0001220703125,0.0,0,True
MOT20-03,232,798,91,707,0,91,True,True,0.9999973208664318,6.103515625e-05,0.0,0,True
MOT20-03,233,800,91,709,0,91,True,True,0.9999984587157483,6.103515625e-05,0.0,0,True
MOT20-03,234,794,92,702,0,92,True,True,0.9999977733045942,6.103515625e-05,0.0,0,True
MOT20-03,235,792,90,702,0,90,True,True,0.9999983616911355,6.103515625e-05,0.0,0,True
MOT20-03,236,799,91,708,0,91,True,True,0.9999980974378195,6.103515625e-05,0.0,0,True
MOT20-03,237,807,93,714,0,93,True,True,0.9999971409512443,6.103515625e-05,0.0,0,True
MOT20-03,238,791,89,702,0,89,True,True,0.9999972253273588,0.0001220703125,0.0,0,True
MOT20-03,239,800,90,710,0,90,True,True,0.9999984108920645,6.103515625e-05,0.0,0,True
MOT20-03,240,807,92,715,0,92,True,True,0.9999969334136779,0.0001220703125,0.0,0,True
MOT20-03,241,816,97,719,0,97,True,True,0.9999978972159139,0.0001220703125,0.0,0,True
MOT20-03,242,806,95,711,0,95,True,True,0.9999974237759716,6.103515625e-05,0.0,0,True
MOT20-03,243,812,97,715,0,97,True,True,0.9999970423973877,6.103515625e-05,0.0,0,True
MOT20-03,244,791,89,702,0,89,True,True,0.9999974077121254,0.0001220703125,0.0,0,True
MOT20-03,245,797,91,706,0,91,True,True,0.9999974731713973,6.103515625e-05,0.0,0,True
MOT20-03,246,807,95,712,0,95,True,True,0.9999959086901467,6.103515625e-05,0.0,0,True
MOT20-03,247,811,96,715,0,96,True,True,0.9999974045263081,0.0001220703125,0.0,0,True
MOT20-03,248,813,97,716,0,97,True,True,0.9999983392429289,6.103515625e-05,0.0,0,True
MOT20-03,249,812,97,715,0,97,True,True,0.9999971541003652,6.103515625e-05,0.0,0,True
MOT20-03,250,806,95,711,0,95,True,True,0.999997973649336,6.103515625e-05,0.0,0,True
MOT20-03,251,805,93,712,0,93,True,True,0.9999978307978976,0.0001220703125,0.0,0,True
MOT20-03,252,808,94,714,0,94,True,True,0.9999983702005788,6.103515625e-05,0.0,0,True
MOT20-03,253,815,95,720,0,95,True,True,0.9999978869429982,0.0001220703125,0.0,0,True
MOT20-03,254,815,96,719,0,96,True,True,0.9999978260444226,0.0001220703125,0.0,0,True
MOT20-03,255,806,94,712,0,94,True,True,0.9999986749333161,6.103515625e-05,0.0,0,True
MOT20-03,256,810,93,717,0,93,True,True,0.9999985014747665,6.103515625e-05,0.0,0,True
MOT20-03,257,814,95,719,0,95,True,True,0.999997244325089,0.0001220703125,0.0,0,True
MOT20-03,258,823,98,725,0,98,True,True,0.9999973725661752,0.0001220703125,0.0,0,True
MOT20-03,259,824,96,728,0,96,True,True,0.9999984449496631,6.103515625e-05,0.0,0,True
MOT20-03,260,818,95,723,0,95,True,True,0.9999987257055768,6.103515625e-05,0.0,0,True
MOT20-03,261,798,92,706,0,92,True,True,0.9999971235975741,0.0001220703125,0.0,0,True
MOT20-03,262,789,94,695,0,94,True,True,0.9999954491082506,6.103515625e-05,0.0,0,True
MOT20-03,263,798,94,704,0,94,True,True,0.9999971400952921,0.0001220703125,0.0,0,True
MOT20-03,264,809,93,716,0,93,True,True,0.999996657407686,0.0001220703125,0.0,0,True
MOT20-03,265,806,96,710,0,96,True,True,0.9999978741637542,6.103515625e-05,0.0,0,True
MOT20-03,266,803,94,709,0,94,True,True,0.9999968105939312,0.0001220703125,0.0,0,True
MOT20-03,267,810,98,712,0,98,True,True,0.9999984001134931,6.103515625e-05,0.0,0,True
MOT20-03,268,815,98,717,0,98,True,True,0.9999969382443893,0.0001220703125,0.0,0,True
MOT20-03,269,798,94,704,0,94,True,True,0.999997984809494,6.103515625e-05,0.0,0,True
MOT20-03,270,810,92,718,0,92,True,True,0.9999980001299915,0.0001220703125,0.0,0,True
MOT20-03,271,807,94,713,0,94,True,True,0.9999972524377746,0.0001220703125,0.0,0,True
MOT20-03,272,814,96,718,0,96,True,True,0.9999983449079438,6.103515625e-05,0.0,0,True
MOT20-03,273,810,92,718,0,92,True,True,0.999997342821233,0.0001220703125,0.0,0,True
MOT20-03,274,811,94,717,0,94,True,True,0.9999972317370586,6.103515625e-05,0.0,0,True
MOT20-03,275,815,94,721,0,94,True,True,0.9999983184544453,6.103515625e-05,0.0,0,True
MOT20-03,276,823,93,730,0,93,True,True,0.9999951340348927,0.0001220703125,0.0,0,True
MOT20-03,277,817,94,723,0,94,True,True,0.9999984520094154,6.103515625e-05,0.0,0,True
MOT20-03,278,829,99,730,0,99,True,True,0.9999975831721107,6.103515625e-05,0.0,0,True
MOT20-03,279,814,95,719,0,95,True,True,0.999998366083715,6.103515625e-05,0.0,0,True
MOT20-03,280,818,95,723,0,95,True,True,0.9999975702649019,0.0001220703125,0.0,0,True
MOT20-03,281,841,101,740,0,101,True,True,0.9999978570112164,0.0001220703125,0.0,0,True
MOT20-03,282,817,94,723,0,94,True,True,0.9999984200489469,6.103515625e-05,0.0,0,True
MOT20-03,283,822,96,726,0,96,True,True,0.9999974029582902,6.103515625e-05,0.0,0,True
MOT20-03,284,826,96,730,0,96,True,True,0.999998464334554,6.103515625e-05,0.0,0,True
