train_jsonl,val_jsonl,model_type,init_checkpoint,init_loaded,feature_dim,epochs,batch_size,lr,weight_decay,hidden_dim,num_hidden_layers,dropout,pos_weight,neutral_pos_weight,neutral_loss_weight,neutral_risk_weight,rank_loss_weight,rank_margin,ordinal_rank_loss_weight,ordinal_rank_margin,avg_train_target,avg_train_weight,avg_val_target,avg_val_weight,best_epoch,best_metric,best_threshold,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_positive_recall,val_mean_prob_harmful,val_mean_prob_neutral,val_mean_prob_positive,val_prob_gap_pos_neutral,val_prob_gap_neutral_harmful,val_mean_decision_harmful,val_mean_decision_neutral,val_mean_decision_positive,train_rows,val_rows,status,error
/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_trainonly_selfmine_a_20260429_1115/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_trainonly_selfmine_a_20260429_1115/gate_dataset/val.jsonl,dual_head,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/best.pt,True,82,220,64,0.001,0.0001,16,3,0.15,1.0,1.0,0.5,1.25,0.0,0.1,2.0,0.12,0.28327645051194644,1.0380546075085324,0.2633257403189077,0.9425968109339434,29,0.6261098779134295,0.68,0.8451025056947609,0.6261098779134295,0.5,0.3088235294117647,0.38181818181818183,0.3088235294117647,0.36850255727767944,0.34715327620506287,0.4467761218547821,0.09962284564971924,-0.021349281072616577,0.09090232849121094,0.09119691699743271,0.22576788067817688,293,439,success,
