run_name,seq,benchmark,split,rgsa_enabled,frames,active_frames,stage1_accept,stage1_defer,stage1_reject,stage1_penalized_edges,stage1_reject_penalized_edges,stage1_newborn_blocked,stage1_hard_blocked,stage2_rewrite,stage2_defer,stage2_reject,stage2_rewrite_edges,stage2_newborn_blocked,stage2_hard_blocked,newborn_blocked,hard_blocked_cols,active_frame_rate,checkpoint,notes
rgsa_online_smoke_v3_s2soft_20260606,MOT17-05-FRCNN,MOT17,val,True,418,417,2770,238,11,238,11,0,0,0,120,118,0,118,118,0,0,0.998,rgsa_stage1_v3_formal_20260606/stage1_best.pt + rgsa_stage2_v3_formal_20260606/stage2_best.pt,Stage2 reject soft-only: no newborn blocking; total newborn_blocked=0
