train_jsonl,val_jsonl,model_type,init_checkpoint,init_loaded,feature_dim,epochs,batch_size,lr,weight_decay,hidden_dim,num_hidden_layers,dropout,pos_weight,neutral_pos_weight,neutral_loss_weight,neutral_risk_weight,rank_loss_weight,rank_margin,ordinal_rank_loss_weight,ordinal_rank_margin,avg_train_target,avg_train_weight,avg_val_target,avg_val_weight,best_epoch,best_metric,best_threshold,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_positive_recall,val_mean_prob_harmful,val_mean_prob_neutral,val_mean_prob_positive,val_prob_gap_pos_neutral,val_prob_gap_neutral_harmful,val_mean_decision_harmful,val_mean_decision_neutral,val_mean_decision_positive,train_rows,val_rows,status,error
/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_deep_rank16_20260426_200650/gate_dataset/val.jsonl,dual_head,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt,True,82,180,32,0.0008,0.0001,16,3,0.15,7.0,0.27102803738317754,0.4,1.1,0.25,0.08,0.75,0.12,0.32169117647058826,0.6764705882352942,0.4,0.65,180,0.75,0.62,0.6,0.75,0.3333333333333333,1.0,0.5,1.0,0.0,0.9316065311431885,0.9594678282737732,0.027861297130584717,0.9316065311431885,0.0,0.7367972135543823,0.7557216882705688,136,5,success,
