dataset_tag,feature_version,source_manifest,rows_jsonl,sources,source_rows,clusters,detections,tracks,edges,trigger_pass_clusters,accepted_clusters,rejected_clusters,gt_positive_clusters,gt_negative_clusters,gt_neutral_clusters,action_rewrite_clusters,action_defer_clusters,action_reject_clusters,background_clusters,unused_rows,skipped_missing_fields,skipped_small_clusters,skipped_large_clusters,train_sequences,val_sequences,all_sequences,all_sources,status,error
graph_assoc_commit,graph_assoc_v1,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot20_expand_20260503_1100/source_manifest.csv,,4,325,325,753,1042,1785,294,73,252,39,179,107,39,107,179,31,0,0,0,0,"MOT20-01,MOT20-02,MOT20-03",MOT20-05,"MOT20-01,MOT20-02,MOT20-03,MOT20-05","graphassoc_seq1235_mot20_MOT20-01,graphassoc_seq1235_mot20_MOT20-02,graphassoc_seq1235_mot20_MOT20-03,graphassoc_seq1235_mot20_MOT20-05",ok,
