exp_name,data_jsonl,source_manifest,dataset_tag,feature_version,model_arch,checkpoint,init_checkpoint,train_examples,val_examples,train_sequences,val_sequences,epochs,batch_size,hidden_dim,policy_hidden_dim,token_dim,num_slots,num_encoder_layers,num_heads,num_experts,router_hidden_dim,router_temperature,policy_score_mode,train_selection_head_only,dropout,action_loss_weight,gain_loss_weight,policy_loss_weight,router_balance_loss_weight,expert_aux_loss_weight,rank_loss_weight,rank_margin,ordinal_rank_loss_weight,ordinal_rank_margin,selection_metric,use_balanced_sampler,class_weight_rewrite,class_weight_defer,class_weight_reject,best_metric_name,best_epoch,best_metric,val_action_acc,val_action_macro_f1,val_policy_loss,val_policy_sign_acc,val_rank_loss,val_ordinal_rank_loss,train_router_balance_loss,train_router_entropy,train_router_top1,train_router_margin,train_expert_aux_loss,val_router_balance_loss,val_router_entropy,val_router_top1,val_router_margin,val_expert_aux_loss,val_rewrite_precision,val_rewrite_recall,val_defer_precision,val_defer_recall,val_reject_precision,val_reject_recall,val_gain_mae,val_gain_sign_acc,status,error
graph_assoc_commit_policy,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot20_expand_20260503_1100/graph_assoc_commit_data/cluster_examples.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot20_expand_20260503_1100/source_manifest.csv,graph_assoc_commit_policy_mot20_calibrated,graph_assoc_v1,routed_moe_v1,/gemini/code/FMtrack-main/FM-Track/outputs/20260505_081619_graphassoc_commit_gatedblend_next5h/train_policy/best.pt,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_policy_routed_moe_psign_mot20_expand_20260503_1310/best.pt,208,117,"MOT20-01,MOT20-02,MOT20-03",MOT20-05,60,8,192,192,192,6,3,8,3,192,0.8,,,0.1,1.0,1.0,1.0,0.02,0.2,0.5,0.1,0.25,0.08,policy_sign_acc,1,1.9273743629455566,0.6703910827636719,0.40223464369773865,val_policy_sign_acc,8,0.5811965811965812,0.47863247863247865,0.45265580609199124,0.2359693831586056,0.5811965811965812,0.006167396122955868,0.009209858548119027,0.13424491251890475,0.9537414300900239,0.5809545174527627,0.3398983482844554,1.3641109340465987,0.21090797583262125,0.8820005227357913,0.64839335053395,0.4490252908987877,1.3527322564369593,0.45454545454545453,0.3333333333333333,0.38181818181818183,0.5526315789473685,0.5882352941176471,0.46875,0.6142239581124905,0.5811965811965812,ok,
