audit_name,status,frequency_smoke_fixnan_attempts,frequency_main_nan_lines,frequency_main_tracker_root_missing,frequency_fixnan_best_HOTA,frequency_fixnan_best_AssA,frequency_fixnan_best_IDF1,frequency_fixnan_best_MOTA,frequency_fixnan_best_IDSW,frequency_sfi_mot20_HOTA,frequency_sfi_mot20_AssA,frequency_sfi_mot20_IDF1,laplace_v15_delta_HOTA,laplace_v15_delta_AssA,laplace_v15_delta_IDF1,laplace_v15_delta_MOTA,laplace_v15_delta_IDSW,laplace_v16_best_epoch,laplace_v16_best_HOTA,laplace_v16_best_AssA,laplace_v16_best_IDF1,laplace_v16_last_epoch,laplace_v16_last_HOTA,laplace_v16_last_AssA,laplace_pair02_highrel_ctr,laplace_pair13_highrel_ctr,overall_verdict
legacy_module_forensic_audit_20260327_161709,success,5,6,1,24.790,9.550,18.720,11.460,19693,68.650,66.020,80.550,1.947,2.886,2.436,0.264,-56,0,53.400,45.160,59.290,2,51.970,42.810,0.928846,0.452381,frequency_family_failed_on_stability_then_identity_collapse; laplace_family_had_real_proxy_value_but_learned_gate_regressed_and_hard_slice_calibration_broke
