train_jsonl,val_jsonl,model_type,init_checkpoint,init_loaded,feature_dim,epochs,batch_size,lr,weight_decay,hidden_dim,num_hidden_layers,dropout,pos_weight,neutral_pos_weight,neutral_loss_weight,neutral_risk_weight,rank_loss_weight,rank_margin,ordinal_rank_loss_weight,ordinal_rank_margin,avg_train_target,avg_train_weight,avg_val_target,avg_val_weight,best_epoch,best_metric,best_threshold,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_positive_recall,val_mean_prob_harmful,val_mean_prob_neutral,val_mean_prob_positive,val_prob_gap_pos_neutral,val_prob_gap_neutral_harmful,val_mean_decision_harmful,val_mean_decision_neutral,val_mean_decision_positive,train_rows,val_rows,status,error
/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_mix_rankv2_decsurf_all5_hn050w3_20260429_1146/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_mix_rankv2_decsurf_all5_hn050w3_20260429_1146/gate_dataset/val.jsonl,dual_head,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_trainonly_oldteacher_t050_w3_20260429_1117/train_gate/best.pt,True,82,220,64,0.001,0.0001,16,3,0.15,1.0,1.0,0.5,1.25,0.0,0.1,2.0,0.12,0.3252032520325203,1.7872628726287263,0.3018707482993197,0.860969387755102,111,0.6801450083658673,0.18,0.7091836734693877,0.6801450083658673,0.3181818181818182,0.6363636363636364,0.4242424242424242,0.6363636363636364,0.34641268849372864,0.3451220691204071,0.5201794505119324,0.17505738139152527,-0.0012906193733215332,0.14413391053676605,0.1606089472770691,0.27465763688087463,369,588,success,
