train_jsonl,val_jsonl,sources,rows_sources,rows_total,rules_pass_rows,train_rows,val_rows,train_positive,train_negative,train_neutral,train_harmful,val_positive,val_negative,val_neutral,val_harmful,feature_dim,positive_target,neutral_target,harmful_target,neutral_weight,harmful_weight,positive_weight_scale,hard_negative_checkpoint,hard_negative_score_threshold,hard_negative_weight_multiplier,train_hard_negative_boosted,val_hard_negative_boosted,status,error
/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_trainonly_oldteacher_t045_w3_20260429_1124/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_trainonly_oldteacher_t045_w3_20260429_1124/gate_dataset/val.jsonl,1,732,732,732,293,439,56,237,135,102,68,371,238,133,82,1.0,0.25,0.0,0.5,1.25,0.25,outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt,0.45,3.0,125,0,success,
