exp_name,protocol_tag,host_variant,official_dump_exp_file,official_eval_exp_file,official_checkpoint,graph_topk,graph_min_detections,graph_min_committed_matches,graph_max_detections,graph_max_tracks,graph_cluster_gate_thresh,graph_cluster_gate_temp,graph_cluster_gate_bias,train_sequences,val_sequences,dump_dir,labeled_rows_csv,group_jsonl,dataset_dir,stage1_dir,pair_eval_dir,pipeline_log,checkpoint,cluster_examples,cluster_trigger_pass_clusters,cluster_skipped_large_clusters,train_examples,val_examples,train_host_variants,val_host_variants,split_mode,host_only_HOTA,host_only_AssA,host_only_IDF1,host_only_MOTA,host_only_IDSW,plugin_HOTA,plugin_AssA,plugin_IDF1,plugin_MOTA,plugin_IDSW,plugin_eligible_clusters,plugin_replaced_clusters,plugin_matched_dets,plugin_deferred_dets,plugin_gate_pass_clusters,plugin_gate_filtered_clusters,plugin_trigger_filtered_clusters,delta_HOTA,delta_AssA,delta_IDF1,delta_MOTA,delta_IDSW,current_stage,status,error
official_bytetrack_local_conflict_stage1_trainhalf,official_bytetrack_mot17_trainhalf_stage1_then_valhalf_pair,official_bytetrack,/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/exps/example/mot/yolox_x_mix_det_trainhalf_dump.py,/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/exps/example/mot/yolox_x_mix_det_valhalf.py,/gemini/code/FMtrack-main/FM-Track/weight/bytetrack_x_mot17.pth.tar,8,2,2,8,32,0.5,1.0,0.0,"MOT17-04-FRCNN,MOT17-05-FRCNN,MOT17-09-FRCNN,MOT17-10-FRCNN,MOT17-11-FRCNN","MOT17-02-FRCNN,MOT17-13-FRCNN",/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/00_official_dump_trainhalf/runtime_dump,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/labeled_replay_top8.csv,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/labeled_replay_top8.groups.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/cluster_set_predictor_data,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/01_stage1,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/02_official_halfval_pair,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/pipeline.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03_train_stage1,failed,"Command '['/root/miniconda3/bin/python', '/gemini/code/FMtrack-main/FM-Track/scripts/train_local_conflict_set_predictor.py', '--data-jsonl', '/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/cluster_set_predictor_data/cluster_examples.jsonl', '--out-dir', '/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/01_stage1', '--epochs', '12', '--batch-size', '8', '--lr', '0.0001', '--weight-decay', '0.0001', '--hidden-dim', '128', '--num-heads', '4', '--num-conflict-blocks', '2', '--dropout', '0.1', '--train-sequences', 'MOT17-04-FRCNN,MOT17-05-FRCNN,MOT17-09-FRCNN,MOT17-10-FRCNN,MOT17-11-FRCNN', '--val-sequences', 'MOT17-02-FRCNN,MOT17-13-FRCNN', '--strict-sequence-split', '--min-val-examples', '64', '--dataset-tag', 'official_bytetrack_local_conflict_trainhalf', '--source-manifest', '/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_193930/source_manifest.csv', '--feature-version', 'v2_hostnorm_geom', '--cluster-gate-thresh', '0.5', '--cluster-gate-calibration', 'temp_bias', '--cluster-gate-select-metric', 'f0.5', '--cluster-gate-beta', '0.5', '--cluster-gate-fp-weight', '2.0', '--cluster-gate-search-min', '0.5', '--cluster-gate-search-max', '0.95', '--cluster-gate-search-steps', '19', '--cluster-gate-loss-mode', 'bce', '--cluster-gate-positive-weight', '1.0', '--cluster-gate-negative-weight', '1.0', '--model-selection-metric', 'val_loss', '--loss-assign-weight', '1.0', '--loss-edge-weight', '0.5', '--loss-cluster-weight', '0.25', '--loss-margin-weight', '0.25', '--margin-commit', '0.2', '--margin-row', '0.2', '--margin-defer', '0.2', '--edge-focal-alpha', '0.25', '--edge-focal-gamma', '2.0', '--score-jitter-std', '0.0', '--grad-clip-norm', '1.0', '--skip-step-grad-norm', '1000000.0', '--seed', '42']' returned non-zero exit status 1."
