timestamp,kind,status,script,dataset,split,variant,run_root,summary_csv,notes
2026-06-06T00:38:44+08:00,analysis,completed,scripts/train_rgsa_stage1.py,MOT17,train_half,rgsa_stage1_v3_formal_20260606,/gemini/code/FMtrack-main/FM-Track/outputs/rgsa_stage1_v3_formal_20260606,/gemini/code/FMtrack-main/FM-Track/outputs/rgsa_stage1_v3_formal_20260606/summary.csv,"formal Stage1 training with train={02,04,09}, val={05}; split validation enabled"
