train_jsonl,val_jsonl,model_type,init_checkpoint,init_loaded,feature_dim,epochs,batch_size,lr,weight_decay,hidden_dim,num_hidden_layers,dropout,pos_weight,neutral_pos_weight,neutral_loss_weight,neutral_risk_weight,rank_loss_weight,rank_margin,ordinal_rank_loss_weight,ordinal_rank_margin,avg_train_target,avg_train_weight,avg_val_target,avg_val_weight,best_epoch,best_metric,best_threshold,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_positive_recall,val_mean_prob_harmful,val_mean_prob_neutral,val_mean_prob_positive,val_prob_gap_pos_neutral,val_prob_gap_neutral_harmful,val_mean_decision_harmful,val_mean_decision_neutral,val_mean_decision_positive,train_rows,val_rows,status,error
/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_mix_rankv2_decsurf_all5_plain_20260429_1147/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_trainonly_mix_rankv2_decsurf_all5_plain_20260429_1147/gate_dataset/val.jsonl,dual_head,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_trainonly_oldteacher_t050_w3_20260429_1117/train_gate/best.pt,True,82,220,64,0.001,0.0001,16,3,0.15,1.0,1.0,0.5,1.25,0.0,0.1,2.0,0.12,0.3252032520325203,0.9498644986449865,0.3018707482993197,0.860969387755102,189,0.6242486211811366,-0.07,0.5425170068027211,0.6242486211811366,0.23270440251572327,0.7474747474747475,0.354916067146283,0.7474747474747475,0.35662713646888733,0.3635714650154114,0.4850468039512634,0.12147533893585205,0.006944328546524048,0.0953112244606018,0.10477212071418762,0.20597273111343384,369,588,success,
