step,name,status,run_root,summary_csv,log_path,started_at,finished_at,artifact_path,artifact_path_2,source_manifest,train_jsonl,val_jsonl,checkpoint,best_epoch,best_metric,best_threshold,train_rows,val_rows,sources,rows_total,rules_pass_rows,hard_negative_checkpoint,hard_negative_score_threshold,hard_negative_weight_multiplier,train_hard_negative_boosted,val_hard_negative_boosted,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,delta_hota,delta_assa,delta_idf1,delta_mota,delta_ids,delta_frag,notes,params_json
queue,graphassoc_gate_hardneg_next5h_20260429_020125,failed,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/logs/queue.log,,2026-04-29T02:20:00+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,queue interrupted during MOT20 eval; no live eval process remains; restarting from trained checkpoint in a fresh eval run,"{""batch_size"": 64, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cuda"", ""hard_negative_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""hard_negative_score_threshold"": 0.6, ""hard_negative_weight_multiplier"": 2.0, ""harmful_target"": 0.0, ""harmful_weight"": 1.25, ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""model_type"": ""dual_head"", ""neutral_target"": 0.25, ""neutral_weight"": 0.5, ""num_hidden_layers"": 3, ""positive_target"": 1.0, ""positive_weight_scale"": 0.25, ""reuse_dataset_dir"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_mot20rows_rankv2_20260427_141017/gate_dataset"", ""rows_jsonl"": [], ""seq_ids"": [2, 5], ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cuda"", ""val_patterns"": """"}"
build_dataset,build_graph_assoc_gate_dataset,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/gate_dataset/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/logs/build_dataset.log,2026-04-29T01:58:38+08:00,2026-04-29T01:59:20+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/gate_dataset/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/gate_dataset/val.jsonl,,,,,293,439,1,732,732,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt,0.6,2.0,92,0,,,,,,,,,,,,"gate dataset ready, sources=1 train_rows=293 val_rows=439","{""batch_size"": 64, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cuda"", ""hard_negative_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""hard_negative_score_threshold"": 0.6, ""hard_negative_weight_multiplier"": 2.0, ""harmful_target"": 0.0, ""harmful_weight"": 1.25, ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""model_type"": ""dual_head"", ""neutral_target"": 0.25, ""neutral_weight"": 0.5, ""num_hidden_layers"": 3, ""positive_target"": 1.0, ""positive_weight_scale"": 0.25, ""reuse_dataset_dir"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_mot20rows_rankv2_20260427_141017/gate_dataset"", ""rows_jsonl"": [], ""seq_ids"": [2, 5], ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cuda"", ""val_patterns"": """"}"
train_gate,train_graph_assoc_gate_dual_head,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/logs/train_gate.log,2026-04-29T01:59:25+08:00,2026-04-29T02:00:02+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/best.pt,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/gate_dataset/train.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/gate_dataset/val.jsonl,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/best.pt,29,0.6331457111146346,-0.01,293,439,,,,,,,,,0.5626423690205011,0.6331457111146346,0.22321428571428573,0.7352941176470589,0.34246575342465757,,,,,,,"gate training complete, best_epoch=29 best_metric=0.6331 best_threshold=-0.010","{""batch_size"": 64, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cuda"", ""hard_negative_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""hard_negative_score_threshold"": 0.6, ""hard_negative_weight_multiplier"": 2.0, ""harmful_target"": 0.0, ""harmful_weight"": 1.25, ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""model_type"": ""dual_head"", ""neutral_target"": 0.25, ""neutral_weight"": 0.5, ""num_hidden_layers"": 3, ""positive_target"": 1.0, ""positive_weight_scale"": 0.25, ""reuse_dataset_dir"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_mot20rows_rankv2_20260427_141017/gate_dataset"", ""rows_jsonl"": [], ""seq_ids"": [2, 5], ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cuda"", ""val_patterns"": """"}"
eval_replace_rules,eval_graphassoc_gate_replace_rules,failed,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/mot20_eval/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/logs/eval_replace_rules.log,2026-04-29T02:00:07+08:00,2026-04-29T02:20:00+08:00,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/mot20_eval/metrics_compare.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/mot20_eval/metrics_delta.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,,,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_hardneg_next5h_20260429_020125/train_gate/best.pt,,,,,,,,,,,,,,,,,,,,,,,,,MOT20 evaluation interrupted before compare tables were produced; restarting in a fresh eval run,"{""batch_size"": 64, ""commit_score_margin"": 0.0, ""dataset"": ""MOT20"", ""dropout"": 0.15, ""epochs"": 180, ""eval_device"": ""cuda"", ""hard_negative_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""hard_negative_score_threshold"": 0.6, ""hard_negative_weight_multiplier"": 2.0, ""harmful_target"": 0.0, ""harmful_weight"": 1.25, ""hidden_dim"": 16, ""init_checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""model_type"": ""dual_head"", ""neutral_target"": 0.25, ""neutral_weight"": 0.5, ""num_hidden_layers"": 3, ""positive_target"": 1.0, ""positive_weight_scale"": 0.25, ""reuse_dataset_dir"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_mot20rows_rankv2_20260427_141017/gate_dataset"", ""rows_jsonl"": [], ""seq_ids"": [2, 5], ""source_manifest"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv"", ""split"": ""train"", ""split_part"": ""val_half"", ""train_device"": ""cuda"", ""val_patterns"": """"}"
