seq,canonical_rank,u,v,boundary_frame,transaction_type,delta_AssA,delta_HOTA,delta_IDF1,name,effective_start_frame,changed_rows,donor_anchor,receiver_anchor,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density,rank_start,rank_end,ranking_metric
MOT20-01,74,17,29,181,v_to_u,0.0829,0.040357,0.040784073819,mot20_01_r0074_17_29_f181_v_to_u,340,8,29,17,1,"{""17"": 8}",8,30,30,1,8,23,30,8,1.0,0.870533002732,29,30,30,1.0,1.0,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,184,240,0,-424,424,-1.0,61,53,-8,-0.131147540984,8,1.0,60,60,1,8,53,58,8,1.0,0.870533002732,29,30,30,0.905660377358,0.913793103448,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,40,384,424,40,-728,888,-0.81981981982,109,101,-8,-0.067226890756,8,1.0,120,120,1,8,113,118,8,1.0,0.870533002732,30,29,30,0.575221238938,0.550847457627,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,520,384,424,520,232,1848,0.125541125541,130,138,8,0.033472803347,8,1.0,300,300,1,8,286,298,8,1.0,0.870533002732,30,29,30,0.786713286713,0.768456375839,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,1800,488,552,1832,2592,4672,0.554794520548,454,462,8,0.013513513514,8,1.0,339,339,1,8,325,337,8,1.0,0.870533002732,30,29,30,0.812307692308,0.795252225519,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,2112,488,552,2144,3216,5296,0.607250755287,532,540,8,0.011940298507,8,1.0,61,80,full_row_net
MOT20-01,81,17,29,35,v_to_u,0.0829,0.040357,0.040784073819,mot20_01_r0081_17_29_f35_v_to_u,340,8,29,17,1,"{""17"": 8}",8,30,30,1,8,23,30,8,1.0,0.870533002732,29,30,30,1.0,1.0,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,184,240,0,-424,424,-1.0,61,53,-8,-0.131147540984,8,1.0,60,60,1,8,53,58,8,1.0,0.870533002732,29,30,30,0.905660377358,0.913793103448,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,40,384,424,40,-728,888,-0.81981981982,109,101,-8,-0.067226890756,8,1.0,120,120,1,8,113,118,8,1.0,0.870533002732,30,29,30,0.575221238938,0.550847457627,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,520,384,424,520,232,1848,0.125541125541,130,138,8,0.033472803347,8,1.0,300,300,1,8,286,298,8,1.0,0.870533002732,30,29,30,0.786713286713,0.768456375839,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,1800,488,552,1832,2592,4672,0.554794520548,454,462,8,0.013513513514,8,1.0,339,339,1,8,325,337,8,1.0,0.870533002732,30,29,30,0.812307692308,0.795252225519,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,2112,488,552,2144,3216,5296,0.607250755287,532,540,8,0.011940298507,8,1.0,81,100,full_row_net
MOT20-02,24,267,270,1932,u_to_v,0.018646,0.00821,0.020929327547,mot20_02_r0024_267_270_f1932_u_to_v,2204,52,267,270,1,"{""270"": 52}",52,30,30,1,30,25,30,30,1.0,0.841022725251,79,107,107,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,750,900,0,-1650,1650,-1.0,85,55,-30,-0.352941176471,30,1.0,60,60,1,52,55,60,44,0.846153846154,0.80244924636,79,107,107,1.0,1.0,0.863636363636,0.398307113805,2,0,0,38,0,38,-0.863636363636,-0.863636363636,0,2420,2280,360,-4340,5060,-0.857707509881,153,115,-38,-0.238993710692,52,1.0,120,120,1,52,115,120,44,0.846153846154,0.80244924636,79,107,107,1.0,1.0,0.863636363636,0.398307113805,2,0,0,38,0,38,-0.863636363636,-0.863636363636,0,5060,4560,720,-8900,10340,-0.860735009671,273,235,-38,-0.136200716846,52,1.0,300,300,1,52,295,285,44,0.846153846154,0.80244924636,187,107,107,0.508474576271,0.873684210526,0.863636363636,0.398307113805,2,0,6,38,6,38,-0.727272727273,-0.727272727273,1812,11168,9606,2934,-16028,25520,-0.628056426332,437,405,-32,-0.051282051282,52,1.0,715,705,1,52,710,689,44,0.846153846154,0.80244924636,107,187,107,0.618309859155,0.621190130624,0.863636363636,0.398307113805,2,0,38,6,38,6,0.727272727273,0.727272727273,17582,13658,12030,18286,10180,61556,0.165377867308,873,905,32,0.022176022176,52,1.0,21,40,full_row_net
MOT20-02,48,233,249,1540,u_to_v,0.21713,0.10687,0.189017989411,mot20_02_r0048_233_249_f1540_u_to_v,1808,374,233,249,1,"{""249"": 374}",374,30,30,1,30,30,30,30,1.0,0.868627149917,33,62,62,0.733333333333,0.733333333333,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,240,660,660,240,-840,1800,-0.466666666667,74,46,-28,-0.311111111111,30,1.0,60,60,1,60,60,60,60,1.0,0.86450652704,62,33,62,0.633333333333,0.633333333333,1.0,-0.0,1,0,60,0,60,0,1.0,1.0,2280,1320,1320,2280,1920,7200,0.266666666667,104,136,32,0.177777777778,60,1.0,120,120,1,120,120,120,120,1.0,0.870325567621,62,33,62,0.816666666667,0.816666666667,1.0,-0.0,1,0,120,0,120,0,1.0,1.0,11760,2640,2640,11760,18240,28800,0.633333333333,196,316,120,0.333333333333,120,1.0,300,300,1,300,300,300,300,1.0,0.870710031809,62,33,62,0.923333333333,0.593333333333,1.0,-0.0,1,0,300,0,300,0,1.0,1.0,83100,6900,6600,83400,153000,180000,0.85,455,755,300,0.333333333333,300,1.0,483,403,1,374,483,403,368,0.983957219251,0.87113302628,62,33,62,0.679089026915,0.441687344913,1.0,-0.0,1,0,368,0,368,0,1.0,1.0,120704,57040,8096,140208,195776,326048,0.600451467269,522,874,352,0.280701754386,374,1.0,41,60,full_row_net
MOT20-02,63,347,477,2185,u_to_v,0.00764,0.00436,0.005232331887,mot20_02_r0063_347_477_f2185_u_to_v,2757,8,347,477,1,"{""477"": 8}",8,30,30,1,8,30,22,8,1.0,0.686233852512,128,141,128,1.0,1.0,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,240,0,0,176,416,416,1.0,52,60,8,0.133333333333,8,1.0,60,60,1,8,60,52,8,1.0,0.686233852512,128,141,128,1.0,1.0,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,480,0,0,416,896,896,1.0,112,120,8,0.066666666667,8,1.0,120,120,1,8,120,112,8,1.0,0.686233852512,128,141,128,1.0,1.0,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,960,0,0,896,1856,1856,1.0,232,240,8,0.033333333333,8,1.0,300,300,1,8,289,277,8,1.0,0.686233852512,128,141,128,1.0,0.996389891697,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,2312,0,0,2216,4528,4528,1.0,565,573,8,0.01393728223,8,1.0,949,585,1,8,861,552,8,1.0,0.686233852512,128,141,128,0.638792102207,0.949275362319,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,4400,2488,176,4240,5976,11304,0.528662420382,1074,1082,8,0.005629838142,8,1.0,61,80,full_row_net
MOT20-02,86,233,249,1784,u_to_v,0.21713,0.10687,0.189017989411,mot20_02_r0086_233_249_f1784_u_to_v,1808,374,233,249,1,"{""249"": 374}",374,30,30,1,30,30,30,30,1.0,0.868627149917,33,62,62,0.733333333333,0.733333333333,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,240,660,660,240,-840,1800,-0.466666666667,74,46,-28,-0.311111111111,30,1.0,60,60,1,60,60,60,60,1.0,0.86450652704,62,33,62,0.633333333333,0.633333333333,1.0,-0.0,1,0,60,0,60,0,1.0,1.0,2280,1320,1320,2280,1920,7200,0.266666666667,104,136,32,0.177777777778,60,1.0,120,120,1,120,120,120,120,1.0,0.870325567621,62,33,62,0.816666666667,0.816666666667,1.0,-0.0,1,0,120,0,120,0,1.0,1.0,11760,2640,2640,11760,18240,28800,0.633333333333,196,316,120,0.333333333333,120,1.0,300,300,1,300,300,300,300,1.0,0.870710031809,62,33,62,0.923333333333,0.593333333333,1.0,-0.0,1,0,300,0,300,0,1.0,1.0,83100,6900,6600,83400,153000,180000,0.85,455,755,300,0.333333333333,300,1.0,483,403,1,374,483,403,368,0.983957219251,0.87113302628,62,33,62,0.679089026915,0.441687344913,1.0,-0.0,1,0,368,0,368,0,1.0,1.0,120704,57040,8096,140208,195776,326048,0.600451467269,522,874,352,0.280701754386,374,1.0,81,100,full_row_net
MOT20-03,22,273,281,1205,u_to_v,0.03773,0.01216,0.033570424456,mot20_03_r0022_273_281_f1205_u_to_v,1318,369,273,281,1,"{""281"": 369}",369,30,30,1,30,25,30,30,1.0,0.920524491161,316,410,410,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,750,900,0,-1650,1650,-1.0,85,55,-30,-0.352941176471,30,1.0,60,60,1,60,55,60,60,1.0,0.927147010994,316,410,410,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3300,3600,0,-6900,6900,-1.0,175,115,-60,-0.342857142857,60,1.0,120,120,1,120,115,118,120,1.0,0.930128825812,316,410,410,0.921739130435,0.940677966102,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,1080,12720,13320,840,-24120,27960,-0.862660944206,337,217,-120,-0.339943342776,120,1.0,300,277,1,300,291,272,300,1.0,0.895512882108,410,316,410,0.635738831615,0.591911764706,1.0,-0.0,1,0,300,0,300,0,1.0,1.0,55500,31800,33300,48300,38700,168900,0.229129662522,517,646,129,0.149478563152,300,1.0,301,277,1,369,291,272,367,0.994579945799,0.881800711935,410,316,410,0.635738831615,0.591911764706,1.0,-0.0,1,0,367,0,367,0,1.0,1.0,67895,38902,40737,59087,47343,206621,0.229129662522,584,713,129,0.138709677419,369,1.0,21,40,full_row_net
MOT20-03,41,552,566,2155,v_to_u,0.016386,0.007583,0.016785212228,mot20_03_r0041_552_566_f2155_v_to_u,2276,52,566,552,1,"{""552"": 52}",52,30,30,1,30,30,30,30,1.0,0.852269707503,731,633,633,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,52,60,60,52,1.0,0.850255576094,731,633,633,1.0,1.0,1.0,-0.0,1,0,0,52,0,52,-1.0,-1.0,0,3120,3120,0,-6240,6240,-1.0,172,120,-52,-0.302325581395,52,1.0,120,120,1,52,120,120,52,1.0,0.850255576094,731,633,633,1.0,1.0,1.0,-0.0,1,0,0,52,0,52,-1.0,-1.0,0,6240,6240,0,-12480,12480,-1.0,292,240,-52,-0.178082191781,52,1.0,300,300,1,52,300,300,52,1.0,0.850255576094,633,731,633,0.59,0.59,1.0,-0.0,1,0,52,0,52,0,1.0,1.0,9204,6396,6396,9204,5616,31200,0.18,354,406,52,0.079754601227,52,1.0,450,490,1,52,450,490,52,1.0,0.850255576094,633,731,633,0.726666666667,0.742857142857,1.0,-0.0,1,0,52,0,52,0,1.0,1.0,17004,6396,6396,19084,23296,48880,0.476595744681,691,743,52,0.052419354839,52,1.0,41,60,full_row_net
MOT20-03,64,288,337,1994,v_to_u,-0.00165,-0.000344,-0.000968377629,mot20_03_r0064_288_337_f1994_v_to_u,2134,12,337,288,1,"{""288"": 12}",12,30,30,1,12,30,30,11,0.916666666667,0.748365962316,706,673,673,1.0,1.0,0.636363636364,0.655481773901,2,0,4,7,4,7,-0.272727272727,-0.272727272727,120,210,210,120,-180,660,-0.272727272727,67,64,-3,-0.042253521127,12,1.0,60,60,1,12,60,60,11,0.916666666667,0.748365962316,706,673,673,1.0,1.0,0.636363636364,0.655481773901,2,0,4,7,4,7,-0.272727272727,-0.272727272727,240,420,420,240,-360,1320,-0.272727272727,127,124,-3,-0.022900763359,12,1.0,120,120,1,12,120,120,11,0.916666666667,0.748365962316,706,673,673,1.0,1.0,0.636363636364,0.655481773901,2,0,4,7,4,7,-0.272727272727,-0.272727272727,480,840,840,480,-720,2640,-0.272727272727,247,244,-3,-0.011952191235,12,1.0,300,300,1,12,300,300,11,0.916666666667,0.748365962316,673,706,673,0.556666666667,0.556666666667,0.636363636364,0.655481773901,2,0,7,4,7,4,0.272727272727,0.272727272727,1701,1599,1599,1701,204,6600,0.030909090909,338,341,3,0.004909983633,12,1.0,939,1074,1,12,939,1074,11,0.916666666667,0.748365962316,673,706,673,0.858359957401,0.876163873371,0.636363636364,0.655481773901,2,0,7,4,7,4,0.272727272727,0.272727272727,6174,4155,4695,7119,4443,22143,0.200650318385,1751,1754,3,0.001482213439,12,1.0,61,80,full_row_net
MOT20-03,87,433,458,2341,u_to_v,0.010515,0.005324,0.004841888143,mot20_03_r0087_433_458_f2341_u_to_v,2346,15,433,458,1,"{""458"": 15}",15,30,30,1,15,28,2,15,1.0,0.762633230399,236,236,236,1.0,1.0,1.0,-0.0,1,1,15,15,0,0,0.0,0.0,420,0,30,0,390,450,0.866666666667,28,43,15,0.333333333333,15,1.0,60,60,1,15,58,13,15,1.0,0.762633230399,236,646,236,1.0,0.846153846154,1.0,-0.0,1,0,15,0,15,0,1.0,1.0,870,0,30,165,1005,1065,0.943661971831,69,84,15,0.174418604651,15,1.0,120,120,1,15,118,73,15,1.0,0.762633230399,236,646,236,1.0,0.972602739726,1.0,-0.0,1,0,15,0,15,0,1.0,1.0,1770,0,30,1065,2805,2865,0.979057591623,189,204,15,0.072815533981,15,1.0,300,300,1,15,298,253,15,1.0,0.762633230399,236,646,236,1.0,0.99209486166,1.0,-0.0,1,0,15,0,15,0,1.0,1.0,4470,0,30,3765,8205,8265,0.992740471869,549,564,15,0.026501766784,15,1.0,867,808,1,15,865,761,15,1.0,0.762633230399,236,646,236,1.0,0.997371879106,1.0,-0.0,1,0,15,0,15,0,1.0,1.0,12975,0,30,11385,24330,24390,0.9975399754,1624,1639,15,0.009140767824,15,1.0,81,100,full_row_net
MOT20-05,24,1413,1421,2924,v_to_u,0.00062,0.000321,0.000155682004,mot20_05_r0024_1413_1421_f2924_v_to_u,2935,15,1421,1413,1,"{""1413"": 15}",15,30,30,1,15,29,30,1,0.066666666667,0.879422617792,601,598,601,0.620689655172,0.6,1.0,-0.0,1,0,1,0,1,0,1.0,1.0,18,11,12,18,13,59,0.220338983051,36,37,1,0.016666666667,15,1.0,60,60,1,15,59,60,1,0.066666666667,0.879422617792,601,598,601,0.813559322034,0.8,1.0,-0.0,1,0,1,0,1,0,1.0,1.0,48,11,12,48,73,119,0.613445378151,96,97,1,0.008333333333,15,1.0,120,120,1,15,119,120,1,0.066666666667,0.879422617792,601,598,601,0.90756302521,0.9,1.0,-0.0,1,0,1,0,1,0,1.0,1.0,108,11,12,108,193,239,0.807531380753,216,217,1,0.004166666667,15,1.0,300,300,1,15,295,300,1,0.066666666667,0.879422617792,601,598,601,0.962711864407,0.96,1.0,-0.0,1,0,1,0,1,0,1.0,1.0,284,11,12,288,549,595,0.92268907563,572,573,1,0.001677852349,15,1.0,301,324,1,15,296,324,1,0.066666666667,0.879422617792,601,598,601,0.962837837838,0.962962962963,1.0,-0.0,1,0,1,0,1,0,1.0,1.0,285,11,12,312,574,620,0.925806451613,597,598,1,0.001610305958,15,1.0,21,40,full_row_net
MOT20-05,41,613,614,1756,u_to_v,0.02457,0.012171,0.014945472378,mot20_05_r0041_613_614_f1756_u_to_v,1893,97,613,614,1,"{""614"": 97}",97,30,30,1,30,30,30,30,1.0,0.866627957695,979,1002,1002,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,60,1.0,0.885125727624,979,1002,1002,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3600,0,-7200,7200,-1.0,180,120,-60,-0.333333333333,60,1.0,120,120,1,97,120,120,96,0.989690721649,0.874537877861,979,1002,1002,0.966666666667,1.0,1.0,-0.0,1,0,0,96,0,96,-1.0,-1.0,0,11520,11520,0,-23040,23040,-1.0,332,236,-96,-0.285714285714,97,1.0,300,300,1,97,300,300,96,0.989690721649,0.874537877861,1002,979,1002,0.546666666667,0.546666666667,1.0,-0.0,1,0,96,0,96,0,1.0,1.0,15744,13056,13056,15744,5376,57600,0.093333333333,364,424,60,0.086206896552,97,1.0,1060,1059,1,97,1053,1054,96,0.989690721649,0.874537877861,1002,979,1002,0.862298195632,0.870967741935,1.0,-0.0,1,0,96,0,96,0,1.0,1.0,87168,13920,13056,88128,148320,202272,0.733270052207,1826,1922,96,0.043576940536,97,1.0,41,60,full_row_net
MOT20-05,72,861,869,1906,v_to_u,0.003225,0.00112,0.000311364008,mot20_05_r0072_861_869_f1906_v_to_u,1915,75,869,861,1,"{""861"": 75}",75,30,30,1,30,25,30,28,0.933333333333,0.702846049082,969,967,968,0.88,0.733333333333,0.571428571429,0.992106827569,4,0,2,0,2,0,0.071428571429,0.071428571429,44,656,16,824,196,1540,0.127272727273,44,46,2,0.024096385542,30,1.0,60,60,1,60,55,60,58,0.966666666667,0.751475554052,969,967,965,0.945454545455,0.866666666667,0.672413793103,0.808259939581,4,0,2,0,2,0,0.034482758621,0.034482758621,104,3086,16,3464,466,6670,0.069865067466,104,106,2,0.011560693642,60,1.0,120,120,1,75,115,120,68,0.906666666667,0.763265553715,969,967,965,0.973913043478,0.933333333333,0.720588235294,0.7423472857,4,0,2,0,2,0,0.029411764706,0.029411764706,224,7596,16,8144,756,15980,0.047309136421,224,226,2,0.006600660066,75,1.0,300,300,1,75,295,300,68,0.906666666667,0.763265553715,969,967,965,0.989830508475,0.973333333333,0.720588235294,0.7423472857,4,0,2,0,2,0,0.029411764706,0.029411764706,584,19476,16,20384,1476,40460,0.036480474543,584,586,2,0.003016591252,75,1.0,617,631,1,75,612,631,68,0.906666666667,0.763265553715,969,967,965,0.995098039216,0.987321711569,0.720588235294,0.7423472857,4,0,2,0,2,0,0.029411764706,0.029411764706,1218,40398,16,42892,3696,84524,0.043727225403,1232,1234,2,0.001525553013,75,1.0,61,80,full_row_net
MOT20-05,84,17,254,436,v_to_u,-0.00041,0.000306,0.0,mot20_05_r0084_17_254_f436_v_to_u,454,54,254,17,1,"{""17"": 54}",54,30,30,1,30,25,29,25,0.833333333333,0.775616214502,222,223,224,0.64,0.448275862069,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,125,500,250,475,-150,1350,-0.111111111111,51,43,-8,-0.101265822785,30,1.0,60,60,1,54,55,59,34,0.62962962963,0.789890912838,222,242,224,0.836363636364,0.440677966102,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,170,1700,340,1666,-204,3876,-0.052631578947,90,72,-18,-0.121621621622,54,1.0,120,120,1,54,115,119,34,0.62962962963,0.789890912838,222,242,224,0.921739130435,0.72268907563,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,170,3740,340,3706,-204,7956,-0.025641025641,192,192,0,0.0,54,1.0,300,300,1,54,295,299,34,0.62962962963,0.789890912838,222,242,224,0.969491525424,0.889632107023,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,170,9860,340,9826,-204,20196,-0.010101010101,552,552,0,0.0,54,1.0,405,453,1,54,400,452,34,0.62962962963,0.789890912838,222,242,224,0.9775,0.926991150442,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,170,13430,340,15028,1428,28968,0.049295774648,810,810,0,0.0,54,1.0,81,100,full_row_net
MOT20-01,21,17,29,141,v_to_u,0.0829,0.040357,0.040784073819,mot20_01_r0021_17_29_f141_v_to_u,340,8,29,17,1,"{""17"": 8}",8,30,30,1,8,23,30,8,1.0,0.870533002732,29,30,30,1.0,1.0,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,184,240,0,-424,424,-1.0,61,53,-8,-0.131147540984,8,1.0,60,60,1,8,53,58,8,1.0,0.870533002732,29,30,30,0.905660377358,0.913793103448,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,40,384,424,40,-728,888,-0.81981981982,109,101,-8,-0.067226890756,8,1.0,120,120,1,8,113,118,8,1.0,0.870533002732,30,29,30,0.575221238938,0.550847457627,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,520,384,424,520,232,1848,0.125541125541,130,138,8,0.033472803347,8,1.0,300,300,1,8,286,298,8,1.0,0.870533002732,30,29,30,0.786713286713,0.768456375839,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,1800,488,552,1832,2592,4672,0.554794520548,454,462,8,0.013513513514,8,1.0,339,339,1,8,325,337,8,1.0,0.870533002732,30,29,30,0.812307692308,0.795252225519,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,2112,488,552,2144,3216,5296,0.607250755287,532,540,8,0.011940298507,8,1.0,21,40,full_donor_minus_receiver_support_frac
MOT20-01,49,17,28,347,u_to_v,0.075333,0.046867,0.0,mot20_01_r0049_17_28_f347_u_to_v,348,82,17,28,1,"{""28"": 82}",82,30,30,1,30,30,27,26,0.866666666667,0.878066901315,30,28,52,1.0,0.962962962963,0.807692307692,0.489551893623,2,0,5,0,5,0,0.192307692308,0.192307692308,150,630,0,702,222,1482,0.14979757085,56,61,5,0.060240963855,30,1.0,60,60,1,60,58,57,56,0.933333333333,0.895178151517,30,28,52,1.0,0.982456140351,0.910714285714,0.300882104465,2,0,5,0,5,0,0.089285714286,0.089285714286,290,2958,0,3192,524,6440,0.081366459627,114,119,5,0.029239766082,60,1.0,120,120,1,82,118,117,78,0.951219512195,0.881958791002,30,28,52,0.516949152542,0.991452991453,0.935897435897,0.238109739946,2,0,5,0,5,0,0.064102564103,0.064102564103,305,8899,0,9126,532,18330,0.029023458811,177,189,12,0.038338658147,82,1.0,300,300,1,82,298,297,78,0.951219512195,0.881958791002,29,28,52,0.741610738255,0.996632996633,0.935897435897,0.238109739946,2,0,0,0,0,0,0.0,0.0,385,22859,0,23166,692,46410,0.014910579616,517,517,0,0.0,82,1.0,347,347,1,82,345,344,78,0.951219512195,0.881958791002,29,28,52,0.776811594203,0.997093023256,0.935897435897,0.238109739946,2,0,0,0,0,0,0.0,0.0,385,26525,0,26832,692,53742,0.012876335082,611,611,0,0.0,82,1.0,41,60,full_donor_minus_receiver_support_frac
MOT20-01,74,17,29,181,v_to_u,0.0829,0.040357,0.040784073819,mot20_01_r0074_17_29_f181_v_to_u,340,8,29,17,1,"{""17"": 8}",8,30,30,1,8,23,30,8,1.0,0.870533002732,29,30,30,1.0,1.0,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,0,184,240,0,-424,424,-1.0,61,53,-8,-0.131147540984,8,1.0,60,60,1,8,53,58,8,1.0,0.870533002732,29,30,30,0.905660377358,0.913793103448,1.0,-0.0,1,0,0,8,0,8,-1.0,-1.0,40,384,424,40,-728,888,-0.81981981982,109,101,-8,-0.067226890756,8,1.0,120,120,1,8,113,118,8,1.0,0.870533002732,30,29,30,0.575221238938,0.550847457627,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,520,384,424,520,232,1848,0.125541125541,130,138,8,0.033472803347,8,1.0,300,300,1,8,286,298,8,1.0,0.870533002732,30,29,30,0.786713286713,0.768456375839,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,1800,488,552,1832,2592,4672,0.554794520548,454,462,8,0.013513513514,8,1.0,339,339,1,8,325,337,8,1.0,0.870533002732,30,29,30,0.812307692308,0.795252225519,1.0,-0.0,1,0,8,0,8,0,1.0,1.0,2112,488,552,2144,3216,5296,0.607250755287,532,540,8,0.011940298507,8,1.0,61,80,full_donor_minus_receiver_support_frac
