exp_name,protocol_tag,official_exp_file,official_checkpoint,host_variant,graph_checkpoint,host_only_dir,host_plus_plugin_dir,delta_HOTA,delta_AssA,delta_IDF1,delta_MOTA,delta_IDSW,status,error
official_bytetrack_local_conflict_stage1_trainhalf_paired_halfval,official_bytetrack_mot17_trainhalf_stage1_then_valhalf_pair_paired_halfval,/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/exps/example/mot/yolox_x_mix_det_valhalf.py,/gemini/code/FMtrack-main/FM-Track/weight/bytetrack_x_mot17.pth.tar,official_bytetrack,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_195300/01_stage1/best.pt,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_195300/02_official_halfval_pair/00_host_only,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_local_conflict_stage1_trainhalf_20260325_195300/02_official_halfval_pair/01_host_plus_plugin,-3.669,-6.496,-4.715,-0.618,152,success,
