sequence,frame,pre_candidates,postnms_kept,suppressed,orphan_suppressed,reference_kept,reference_count_equal,reference_order_equal,reference_min_matched_iou,reference_max_box_abs_diff,reference_max_score_abs_diff,reference_class_mismatch,reference_set_ok
MOT20-05,919,1990,225,1765,0,225,True,True,0.9999956466280958,0.0001220703125,0.0,0,True
MOT20-05,920,1993,225,1768,0,225,True,True,0.9999951727666805,0.0001220703125,0.0,0,True
MOT20-05,921,2001,226,1775,0,226,True,True,0.9999973167832524,0.0001220703125,0.0,0,True
MOT20-05,922,2025,231,1794,0,231,True,True,0.9999970948305414,0.0001220703125,0.0,0,True
MOT20-05,923,2045,233,1812,0,233,True,True,0.9999956369601829,0.0001220703125,0.0,0,True
MOT20-05,924,2017,227,1790,0,227,True,True,0.9999950417726049,0.0001220703125,0.0,0,True
MOT20-05,925,2026,231,1795,0,231,True,True,0.9999953573235899,0.0001220703125,0.0,0,True
MOT20-05,926,1999,226,1773,0,226,True,True,0.9999956494311631,0.0001220703125,0.0,0,True
MOT20-05,927,1999,233,1766,0,233,True,True,0.9999959293332248,0.0001220703125,0.0,0,True
MOT20-05,928,2016,227,1789,0,227,True,True,0.9999965627352378,0.0001220703125,0.0,0,True
MOT20-05,929,1983,226,1757,0,226,True,True,0.9999956761618153,0.0001220703125,0.0,0,True
MOT20-05,930,2017,232,1785,0,232,True,True,0.9999964399445344,0.0001220703125,0.0,0,True
MOT20-05,931,1985,232,1753,0,232,True,True,0.9999953732085642,0.0001220703125,0.0,0,True
MOT20-05,932,2013,230,1783,0,230,True,True,0.9999972815186597,0.0001220703125,0.0,0,True
MOT20-05,933,1968,223,1745,0,223,True,True,0.999995649694784,0.0001220703125,0.0,0,True
MOT20-05,934,1976,224,1752,0,224,True,True,0.9999964123158023,0.0001220703125,0.0,0,True
MOT20-05,935,1987,224,1763,0,224,True,True,0.9999971769116542,0.0001220703125,0.0,0,True
MOT20-05,936,1982,224,1758,0,224,True,True,0.9999943090471922,0.0001220703125,0.0,0,True
MOT20-05,937,1959,219,1740,0,219,True,True,0.999995781667549,0.0001220703125,0.0,0,True
MOT20-05,938,1945,217,1728,0,217,True,True,0.9999959772472974,0.0001220703125,0.0,0,True
MOT20-05,939,1943,218,1725,0,218,True,True,0.9999974582776272,0.0001220703125,0.0,0,True
MOT20-05,940,1962,222,1740,0,222,True,True,0.9999964494520321,0.0001220703125,0.0,0,True
MOT20-05,941,1968,222,1746,0,222,True,True,0.9999963826177548,0.0001220703125,0.0,0,True
MOT20-05,942,1974,224,1750,0,224,True,True,0.9999951937823987,0.0001220703125,0.0,0,True
MOT20-05,943,1980,222,1758,0,222,True,True,0.9999956665496635,0.0001220703125,0.0,0,True
MOT20-05,944,1980,225,1755,0,225,True,True,0.9999958540372349,0.0001220703125,0.0,0,True
MOT20-05,945,1996,226,1770,0,226,True,True,0.9999975140637896,0.0001220703125,0.0,0,True
MOT20-05,946,1982,227,1755,0,227,True,True,0.9999974075063063,0.0001220703125,0.0,0,True
MOT20-05,947,1982,230,1752,0,230,True,True,0.999995149680849,0.0001220703125,0.0,0,True
MOT20-05,948,2015,234,1781,0,234,True,True,0.9999948333763885,0.0001220703125,0.0,0,True
MOT20-05,949,2021,236,1785,0,236,True,True,0.9999970729594136,0.0001220703125,0.0,0,True
MOT20-05,950,2011,230,1781,0,230,True,True,0.9999956787962855,0.0001220703125,0.0,0,True
MOT20-05,951,2010,228,1782,0,228,True,True,0.9999974726185183,0.0001220703125,0.0,0,True
MOT20-05,952,2005,227,1778,0,227,True,True,0.999997253848731,0.0001220703125,0.0,0,True
MOT20-05,953,1972,225,1747,0,225,True,True,0.9999975934928046,0.0001220703125,0.0,0,True
MOT20-05,954,1983,224,1759,0,224,True,True,0.9999971410846153,0.0001220703125,0.0,0,True
MOT20-05,955,1969,224,1745,0,224,True,True,0.9999960292722053,0.0001220703125,0.0,0,True
MOT20-05,956,1971,223,1748,0,223,True,True,0.9999971749058184,0.0001220703125,0.0,0,True
MOT20-05,957,1979,228,1751,0,228,True,True,0.9999975383371549,0.0001220703125,0.0,0,True
MOT20-05,958,1985,228,1757,0,228,True,True,0.9999958904897714,0.0001220703125,0.0,0,True
MOT20-05,959,1970,230,1740,0,230,True,True,0.9999951757707912,0.0001220703125,0.0,0,True
MOT20-05,960,1979,229,1750,0,229,True,True,0.9999964626228943,0.0001220703125,0.0,0,True
MOT20-05,961,1973,226,1747,0,226,True,True,0.999996477719138,0.0001220703125,0.0,0,True
MOT20-05,962,1939,224,1715,0,224,True,True,0.9999942976241051,0.0001220703125,0.0,0,True
MOT20-05,963,1927,219,1708,0,219,True,True,0.999995390982919,0.0001220703125,0.0,0,True
MOT20-05,964,1919,219,1700,0,219,True,True,0.9999961823536935,0.0001220703125,0.0,0,True
MOT20-05,965,1951,227,1724,0,227,True,True,0.9999932086593942,0.0001220703125,0.0,0,True
MOT20-05,966,1954,225,1729,0,225,True,True,0.9999961595919951,0.0001220703125,0.0,0,True
MOT20-05,967,1982,233,1749,0,233,True,True,0.9999962511698739,0.0001220703125,0.0,0,True
MOT20-05,968,1963,228,1735,0,228,True,True,0.9999965315533265,0.0001220703125,0.0,0,True
MOT20-05,969,1954,224,1730,0,224,True,True,0.9999958506224066,0.0001220703125,0.0,0,True
MOT20-05,970,1960,227,1733,0,227,True,True,0.9999965312826277,0.0001220703125,0.0,0,True
MOT20-05,971,1968,228,1740,0,228,True,True,0.9999956511397416,0.0001220703125,0.0,0,True
MOT20-05,972,1956,225,1731,0,225,True,True,0.9999939157205612,0.0001220703125,0.0,0,True
MOT20-05,973,1946,228,1718,0,228,True,True,0.9999953885493068,0.0001220703125,0.0,0,True
MOT20-05,974,1934,220,1714,0,220,True,True,0.9999975940660044,0.0001220703125,0.0,0,True
MOT20-05,975,1970,230,1740,0,230,True,True,0.9999966832394137,0.0001220703125,0.0,0,True
MOT20-05,976,1939,224,1715,0,224,True,True,0.9999942010832377,0.0001220703125,0.0,0,True
MOT20-05,977,1955,223,1732,0,223,True,True,0.9999977008789039,0.0001220703125,0.0,0,True
MOT20-05,978,1958,223,1735,0,223,True,True,0.9999956289598891,0.0001220703125,0.0,0,True
MOT20-05,979,1919,218,1701,0,218,True,True,0.9999958998329181,0.0001220703125,0.0,0,True
MOT20-05,980,1952,223,1729,0,223,True,True,0.9999974572536346,0.0001220703125,0.0,0,True
MOT20-05,981,1968,225,1743,0,225,True,True,0.9999960661748074,0.0001220703125,0.0,0,True
MOT20-05,982,1975,225,1750,0,225,True,True,0.9999966528092972,0.0001220703125,0.0,0,True
MOT20-05,983,1962,227,1735,0,227,True,True,0.9999958310577857,0.0001220703125,0.0,0,True
MOT20-05,984,1968,222,1746,0,222,True,True,0.9999966677552,0.0001220703125,0.0,0,True
MOT20-05,985,1942,223,1719,0,223,True,True,0.9999952813940649,0.0001220703125,0.0,0,True
MOT20-05,986,1956,221,1735,0,221,True,True,0.9999954909153217,0.0001220703125,0.0,0,True
MOT20-05,987,1954,223,1731,0,223,True,True,0.9999976391708768,0.0001220703125,0.0,0,True
MOT20-05,988,1943,218,1725,0,218,True,True,0.9999971905513336,0.0001220703125,0.0,0,True
MOT20-05,989,1909,219,1690,0,219,True,True,0.999995821163861,0.0001220703125,0.0,0,True
MOT20-05,990,1923,220,1703,0,220,True,True,0.9999948948205402,0.0001220703125,0.0,0,True
MOT20-05,991,1898,218,1680,0,218,True,True,0.9999968286860144,0.0001220703125,0.0,0,True
MOT20-05,992,1891,215,1676,0,215,True,True,0.999997530073374,0.0001220703125,0.0,0,True
MOT20-05,993,1903,217,1686,0,217,True,True,0.9999974034404414,0.0001220703125,0.0,0,True
MOT20-05,994,1894,214,1680,0,214,True,True,0.9999976767185487,0.0001220703125,0.0,0,True
MOT20-05,995,1915,215,1700,0,215,True,True,0.99999540000414,0.0001220703125,0.0,0,True
MOT20-05,996,1903,216,1687,0,216,True,True,0.9999974096284112,0.0001220703125,0.0,0,True
MOT20-05,997,1907,218,1689,0,218,True,True,0.999993005011909,0.0001220703125,0.0,0,True
MOT20-05,998,1909,216,1693,0,216,True,True,0.9999965040954522,0.0001220703125,0.0,0,True
MOT20-05,999,1911,219,1692,0,219,True,True,0.9999960974633866,0.0001220703125,0.0,0,True
MOT20-05,1000,1930,221,1709,0,221,True,True,0.9999963549146685,0.0001220703125,0.0,0,True
MOT20-05,1001,1932,222,1710,0,222,True,True,0.9999975554036129,0.0001220703125,0.0,0,True
MOT20-05,1002,1938,221,1717,0,221,True,True,0.9999956838320665,0.0001220703125,0.0,0,True
MOT20-05,1003,1940,221,1719,0,221,True,True,0.9999965541006203,0.0001220703125,0.0,0,True
MOT20-05,1004,1931,218,1713,0,218,True,True,0.9999955608529377,0.0001220703125,0.0,0,True
MOT20-05,1005,1925,216,1709,0,216,True,True,0.9999970942461742,0.0001220703125,0.0,0,True
MOT20-05,1006,1911,219,1692,0,219,True,True,0.9999919234993861,0.0001220703125,0.0,0,True
MOT20-05,1007,1944,222,1722,0,222,True,True,0.9999975038577452,0.0001220703125,0.0,0,True
MOT20-05,1008,1928,219,1709,0,219,True,True,0.9999955745162946,0.0001220703125,0.0,0,True
MOT20-05,1009,1927,221,1706,0,221,True,True,0.9999961948032428,0.0001220703125,0.0,0,True
MOT20-05,1010,1924,217,1707,0,217,True,True,0.9999975449771267,0.0001220703125,0.0,0,True
MOT20-05,1011,1900,217,1683,0,217,True,True,0.9999963991602842,0.0001220703125,0.0,0,True
MOT20-05,1012,1910,219,1691,0,219,True,True,0.9999967133480795,0.0001220703125,0.0,0,True
MOT20-05,1013,1909,215,1694,0,215,True,True,0.9999920337767865,0.0001220703125,0.0,0,True
MOT20-05,1014,1901,218,1683,0,218,True,True,0.9999972980640629,0.0001220703125,0.0,0,True
MOT20-05,1015,1892,216,1676,0,216,True,True,0.9999954163391163,0.0001220703125,0.0,0,True
MOT20-05,1016,1902,218,1684,0,218,True,True,0.9999958508112261,0.0001220703125,0.0,0,True
MOT20-05,1017,1913,223,1690,0,223,True,True,0.9999953843668505,0.0001220703125,0.0,0,True
MOT20-05,1018,1939,221,1718,0,221,True,True,0.9999962081426345,0.0001220703125,0.0,0,True
MOT20-05,1019,1952,219,1733,0,219,True,True,0.9999962942238066,0.0001220703125,0.0,0,True
MOT20-05,1020,1925,218,1707,0,218,True,True,0.9999972718948316,0.0001220703125,0.0,0,True
MOT20-05,1021,1939,224,1715,0,224,True,True,0.9999964477535593,0.0001220703125,0.0,0,True
MOT20-05,1022,1895,216,1679,0,216,True,True,0.9999953447210732,0.0001220703125,0.0,0,True
MOT20-05,1023,1884,213,1671,0,213,True,True,0.9999974932882794,0.0001220703125,0.0,0,True
MOT20-05,1024,1905,218,1687,0,218,True,True,0.9999959709586701,0.0001220703125,0.0,0,True
MOT20-05,1025,1919,221,1698,0,221,True,True,0.9999968622463388,0.0001220703125,0.0,0,True
MOT20-05,1026,1927,218,1709,0,218,True,True,0.9999907736310375,0.0001220703125,0.0,0,True
MOT20-05,1027,1929,220,1709,0,220,True,True,0.9999975476992456,0.0001220703125,0.0,0,True
MOT20-05,1028,1883,217,1666,0,217,True,True,0.9999952977466802,0.0001220703125,0.0,0,True
MOT20-05,1029,1882,221,1661,0,221,True,True,0.999997600842584,0.0001220703125,0.0,0,True
MOT20-05,1030,1879,214,1665,0,214,True,True,0.9999958134910252,0.0001220703125,0.0,0,True
MOT20-05,1031,1891,220,1671,0,220,True,True,0.9999953495942521,0.0001220703125,0.0,0,True
MOT20-05,1032,1885,217,1668,0,217,True,True,0.9999972518473705,0.0001220703125,0.0,0,True
MOT20-05,1033,1881,210,1671,0,210,True,True,0.999997673130094,0.0001220703125,0.0,0,True
MOT20-05,1034,1887,213,1674,0,213,True,True,0.999997611974515,0.0001220703125,0.0,0,True
MOT20-05,1035,1878,212,1666,0,212,True,True,0.9999970022722776,0.0001220703125,0.0,0,True
MOT20-05,1036,1896,215,1681,0,215,True,True,0.9999958613382777,0.0001220703125,0.0,0,True
MOT20-05,1037,1874,212,1662,0,212,True,True,0.9999946996560076,0.0001220703125,0.0,0,True
MOT20-05,1038,1881,216,1665,0,216,True,True,0.9999970721538407,0.0001220703125,0.0,0,True
MOT20-05,1039,1880,214,1666,0,214,True,True,0.9999952178165028,0.0001220703125,0.0,0,True
MOT20-05,1040,1865,215,1650,0,215,True,True,0.9999946237281757,0.0001220703125,0.0,0,True
MOT20-05,1041,1870,212,1658,0,212,True,True,0.9999960003839632,0.0001220703125,0.0,0,True
MOT20-05,1042,1841,207,1634,0,207,True,True,0.9999963450492779,0.0001220703125,0.0,0,True
MOT20-05,1043,1856,209,1647,0,209,True,True,0.999997593654909,0.0001220703125,0.0,0,True
MOT20-05,1044,1854,211,1643,0,211,True,True,0.9999975466684985,0.0001220703125,0.0,0,True
MOT20-05,1045,1867,213,1654,0,213,True,True,0.9999956047143833,0.0001220703125,0.0,0,True
MOT20-05,1046,1841,208,1633,0,208,True,True,0.9999961343244925,0.0001220703125,0.0,0,True
MOT20-05,1047,1847,212,1635,0,212,True,True,0.9999974721781609,0.0001220703125,0.0,0,True
MOT20-05,1048,1827,207,1620,0,207,True,True,0.9999974502154568,0.0001220703125,0.0,0,True
MOT20-05,1049,1839,212,1627,0,212,True,True,0.9999958671623317,0.0001220703125,0.0,0,True
MOT20-05,1050,1840,212,1628,0,212,True,True,0.999997601325987,0.0001220703125,0.0,0,True
MOT20-05,1051,1846,217,1629,0,217,True,True,0.9999974164345764,0.0001220703125,0.0,0,True
MOT20-05,1052,1856,217,1639,0,217,True,True,0.9999973721760748,0.0001220703125,0.0,0,True
MOT20-05,1053,1859,209,1650,0,209,True,True,0.9999975664263295,0.0001220703125,0.0,0,True
MOT20-05,1054,1858,217,1641,0,217,True,True,0.9999976305639049,0.0001220703125,0.0,0,True
MOT20-05,1055,1864,212,1652,0,212,True,True,0.9999975530858035,0.0001220703125,0.0,0,True
MOT20-05,1056,1835,212,1623,0,212,True,True,0.9999964235388368,0.0001220703125,0.0,0,True
MOT20-05,1057,1865,219,1646,0,219,True,True,0.9999974143369843,0.0001220703125,0.0,0,True
MOT20-05,1058,1862,218,1644,0,218,True,True,0.9999974668152801,0.0001220703125,0.0,0,True
MOT20-05,1059,1863,220,1643,0,220,True,True,0.999997711811856,0.0001220703125,0.0,0,True
MOT20-05,1060,1848,215,1633,0,215,True,True,0.9999961738305313,0.0001220703125,0.0,0,True
MOT20-05,1061,1799,211,1588,0,211,True,True,0.9999953891127731,0.0001220703125,0.0,0,True
MOT20-05,1062,1819,210,1609,0,210,True,True,0.9999974242736451,0.0001220703125,0.0,0,True
MOT20-05,1063,1826,214,1612,0,214,True,True,0.9999978231482066,0.0001220703125,0.0,0,True
MOT20-05,1064,1804,208,1596,0,208,True,True,0.9999976140484825,0.0001220703125,0.0,0,True
MOT20-05,1065,1841,214,1627,0,214,True,True,0.9999966294785804,0.0001220703125,0.0,0,True
MOT20-05,1066,1841,215,1626,0,215,True,True,0.9999965121794693,0.0001220703125,0.0,0,True
MOT20-05,1067,1829,209,1620,0,209,True,True,0.9999960075537084,0.0001220703125,0.0,0,True
MOT20-05,1068,1829,204,1625,0,204,True,True,0.9999972547006388,0.0001220703125,0.0,0,True
MOT20-05,1069,1836,211,1625,0,211,True,True,0.9999963103987721,0.0001220703125,0.0,0,True
MOT20-05,1070,1844,215,1629,0,215,True,True,0.9999956680795947,0.0001220703125,0.0,0,True
MOT20-05,1071,1884,214,1670,0,214,True,True,0.9999963793172116,0.0001220703125,0.0,0,True
MOT20-05,1072,1855,215,1640,0,215,True,True,0.9999976394105136,0.0001220703125,0.0,0,True
MOT20-05,1073,1858,212,1646,0,212,True,True,0.9999952434362822,0.0001220703125,0.0,0,True
MOT20-05,1074,1861,217,1644,0,217,True,True,0.9999958474175089,0.0001220703125,0.0,0,True
MOT20-05,1075,1841,212,1629,0,212,True,True,0.9999975187705011,0.0001220703125,0.0,0,True
MOT20-05,1076,1840,214,1626,0,214,True,True,0.9999941026587069,0.0001220703125,0.0,0,True
MOT20-05,1077,1855,213,1642,0,213,True,True,0.9999975482504315,0.0001220703125,0.0,0,True
MOT20-05,1078,1861,216,1645,0,216,True,True,0.9999949405002834,0.0001220703125,0.0,0,True
MOT20-05,1079,1848,214,1634,0,214,True,True,0.9999978507750106,0.0001220703125,0.0,0,True
MOT20-05,1080,1830,208,1622,0,208,True,True,0.999994824177303,0.0001220703125,0.0,0,True
MOT20-05,1081,1865,214,1651,0,214,True,True,0.9999976434079857,0.0001220703125,0.0,0,True
MOT20-05,1082,1835,207,1628,0,207,True,True,0.9999975919165455,0.0001220703125,0.0,0,True
MOT20-05,1083,1838,208,1630,0,208,True,True,0.9999969866599436,0.0001220703125,0.0,0,True
MOT20-05,1084,1850,211,1639,0,211,True,True,0.9999977572893702,0.0001220703125,0.0,0,True
MOT20-05,1085,1839,205,1634,0,205,True,True,0.9999963060374124,0.0001220703125,0.0,0,True
MOT20-05,1086,1844,210,1634,0,210,True,True,0.9999964250986673,0.0001220703125,0.0,0,True
MOT20-05,1087,1853,213,1640,0,213,True,True,0.9999955833509999,0.0001220703125,0.0,0,True
MOT20-05,1088,1865,216,1649,0,216,True,True,0.9999956173220962,0.0001220703125,0.0,0,True
MOT20-05,1089,1887,215,1672,0,215,True,True,0.9999971843913921,0.0001220703125,0.0,0,True
MOT20-05,1090,1876,216,1660,0,216,True,True,0.9999972244010467,0.0001220703125,0.0,0,True
MOT20-05,1091,1865,211,1654,0,211,True,True,0.9999971035062057,0.0001220703125,0.0,0,True
MOT20-05,1092,1847,210,1637,0,210,True,True,0.9999965276451531,0.0001220703125,0.0,0,True
MOT20-05,1093,1853,210,1643,0,210,True,True,0.9999970360534459,0.0001220703125,0.0,0,True
MOT20-05,1094,1873,215,1658,0,215,True,True,0.9999955764058562,0.0001220703125,0.0,0,True
MOT20-05,1095,1852,213,1639,0,213,True,True,0.9999969722109521,0.0001220703125,0.0,0,True
MOT20-05,1096,1860,211,1649,0,211,True,True,0.9999967896498311,0.0001220703125,0.0,0,True
MOT20-05,1097,1846,216,1630,0,216,True,True,0.999997537691783,0.0001220703125,0.0,0,True
MOT20-05,1098,1848,215,1633,0,215,True,True,0.9999978147903729,0.0001220703125,0.0,0,True
MOT20-05,1099,1854,212,1642,0,212,True,True,0.9999965903588989,0.0001220703125,0.0,0,True
MOT20-05,1100,1872,211,1661,0,211,True,True,0.9999959869012457,0.0001220703125,0.0,0,True
MOT20-05,1101,1836,214,1622,0,214,True,True,0.9999966997788852,0.0001220703125,0.0,0,True
MOT20-05,1102,1808,210,1598,0,210,True,True,0.9999955282880498,0.0001220703125,0.0,0,True
MOT20-05,1103,1813,213,1600,0,213,True,True,0.9999963453631795,0.0001220703125,0.0,0,True
MOT20-05,1104,1811,211,1600,0,211,True,True,0.9999971493403573,0.0001220703125,0.0,0,True
MOT20-05,1105,1826,213,1613,0,213,True,True,0.999996748823887,0.0001220703125,0.0,0,True
MOT20-05,1106,1880,215,1665,0,215,True,True,0.9999954587976713,0.0001220703125,0.0,0,True
MOT20-05,1107,1889,220,1669,0,220,True,True,0.9999968896085697,0.0001220703125,0.0,0,True
MOT20-05,1108,1893,222,1671,0,222,True,True,0.9999973982386076,0.0001220703125,0.0,0,True
MOT20-05,1109,1894,223,1671,0,223,True,True,0.9999969638639082,0.0001220703125,0.0,0,True
MOT20-05,1110,1898,223,1675,0,223,True,True,0.9999921114494423,0.0001220703125,0.0,0,True
MOT20-05,1111,1874,216,1658,0,216,True,True,0.9999970262964604,0.0001220703125,0.0,0,True
MOT20-05,1112,1854,215,1639,0,215,True,True,0.9999968110516195,0.0001220703125,0.0,0,True
MOT20-05,1113,1859,215,1644,0,215,True,True,0.9999958280365445,0.0001220703125,0.0,0,True
MOT20-05,1114,1830,212,1618,0,212,True,True,0.9999970523207274,0.0001220703125,0.0,0,True
MOT20-05,1115,1844,217,1627,0,217,True,True,0.9999972151130246,0.0001220703125,0.0,0,True
MOT20-05,1116,1838,217,1621,0,217,True,True,0.9999975212139277,0.0001220703125,0.0,0,True
MOT20-05,1117,1799,215,1584,0,215,True,True,0.9999960010797084,0.0001220703125,0.0,0,True
MOT20-05,1118,1810,215,1595,0,215,True,True,0.9999975720723601,0.0001220703125,0.0,0,True
MOT20-05,1119,1811,204,1607,0,204,True,True,0.9999955886115596,0.0001220703125,0.0,0,True
MOT20-05,1120,1807,207,1600,0,207,True,True,0.999996964126602,0.0001220703125,0.0,0,True
MOT20-05,1121,1808,208,1600,0,208,True,True,0.9999955750450239,0.0001220703125,0.0,0,True
MOT20-05,1122,1791,205,1586,0,205,True,True,0.9999977452797432,0.0001220703125,0.0,0,True
MOT20-05,1123,1813,207,1606,0,207,True,True,0.9999959187921257,0.0001220703125,0.0,0,True
MOT20-05,1124,1815,208,1607,0,208,True,True,0.9999974004705149,0.0001220703125,0.0,0,True
MOT20-05,1125,1829,209,1620,0,209,True,True,0.999997601728674,0.0001220703125,0.0,0,True
MOT20-05,1126,1852,212,1640,0,212,True,True,0.9999951025525496,0.0001220703125,0.0,0,True
MOT20-05,1127,1841,210,1631,0,210,True,True,0.9999961665481492,0.0001220703125,0.0,0,True
MOT20-05,1128,1823,213,1610,0,213,True,True,0.9999974860033235,0.0001220703125,0.0,0,True
MOT20-05,1129,1825,207,1618,0,207,True,True,0.9999976619938232,0.0001220703125,0.0,0,True
MOT20-05,1130,1810,212,1598,0,212,True,True,0.9999974455519396,0.0001220703125,0.0,0,True
MOT20-05,1131,1809,212,1597,0,212,True,True,0.9999964165797687,0.0001220703125,0.0,0,True
MOT20-05,1132,1808,210,1598,0,210,True,True,0.9999975150031684,0.0001220703125,0.0,0,True
MOT20-05,1133,1823,207,1616,0,207,True,True,0.9999968363941221,0.0001220703125,0.0,0,True
MOT20-05,1134,1798,207,1591,0,207,True,True,0.9999956197985107,0.0001220703125,0.0,0,True
MOT20-05,1135,1817,209,1608,0,209,True,True,0.9999957008220034,0.0001220703125,0.0,0,True
MOT20-05,1136,1813,210,1603,0,210,True,True,0.9999963268851803,0.0001220703125,0.0,0,True
MOT20-05,1137,1835,213,1622,0,213,True,True,0.999997643182552,0.0001220703125,0.0,0,True
MOT20-05,1138,1840,209,1631,0,209,True,True,0.9999975613711435,0.0001220703125,0.0,0,True
MOT20-05,1139,1833,210,1623,0,210,True,True,0.9999959988236542,0.0001220703125,0.0,0,True
MOT20-05,1140,1817,209,1608,0,209,True,True,0.999997560922069,0.0001220703125,0.0,0,True
MOT20-05,1141,1838,212,1626,0,212,True,True,0.9999977512677228,0.0001220703125,0.0,0,True
MOT20-05,1142,1835,205,1630,0,205,True,True,0.9999975670165296,0.0001220703125,0.0,0,True
MOT20-05,1143,1818,206,1612,0,206,True,True,0.9999976845151953,0.0001220703125,0.0,0,True
MOT20-05,1144,1820,208,1612,0,208,True,True,0.9999959335956164,0.0001220703125,0.0,0,True
MOT20-05,1145,1830,208,1622,0,208,True,True,0.9999976520144542,0.0001220703125,0.0,0,True
MOT20-05,1146,1831,208,1623,0,208,True,True,0.9999958779714673,0.0001220703125,0.0,0,True
MOT20-05,1147,1825,206,1619,0,206,True,True,0.9999974142522966,0.0001220703125,0.0,0,True
MOT20-05,1148,1831,210,1621,0,210,True,True,0.999997584902744,0.0001220703125,0.0,0,True
MOT20-05,1149,1832,214,1618,0,214,True,True,0.99999541806702,0.0001220703125,0.0,0,True
MOT20-05,1150,1835,213,1622,0,213,True,True,0.9999975843835226,0.0001220703125,0.0,0,True
MOT20-05,1151,1837,215,1622,0,215,True,True,0.999997498211221,0.0001220703125,0.0,0,True
MOT20-05,1152,1848,218,1630,0,218,True,True,0.9999959573827287,0.0001220703125,0.0,0,True
MOT20-05,1153,1840,218,1622,0,218,True,True,0.9999962488089968,0.0001220703125,0.0,0,True
MOT20-05,1154,1831,220,1611,0,220,True,True,0.999997411999265,0.0001220703125,0.0,0,True
MOT20-05,1155,1852,215,1637,0,215,True,True,0.9999958991435361,0.0001220703125,0.0,0,True
MOT20-05,1156,1839,219,1620,0,219,True,True,0.9999972332330024,0.0001220703125,0.0,0,True
MOT20-05,1157,1853,216,1637,0,216,True,True,0.9999954653256123,0.0001220703125,0.0,0,True
MOT20-05,1158,1843,212,1631,0,212,True,True,0.999996208440586,0.0001220703125,0.0,0,True
MOT20-05,1159,1877,213,1664,0,213,True,True,0.9999954338434511,0.0001220703125,0.0,0,True
MOT20-05,1160,1860,215,1645,0,215,True,True,0.9999975063525668,0.0001220703125,0.0,0,True
MOT20-05,1161,1851,214,1637,0,214,True,True,0.9999977908607911,0.0001220703125,0.0,0,True
MOT20-05,1162,1854,209,1645,0,209,True,True,0.9999970363943177,0.0001220703125,0.0,0,True
MOT20-05,1163,1829,212,1617,0,212,True,True,0.9999978739010726,0.0001220703125,0.0,0,True
MOT20-05,1164,1846,213,1633,0,213,True,True,0.9999975984284115,0.0001220703125,0.0,0,True
MOT20-05,1165,1814,211,1603,0,211,True,True,0.9999966224203736,0.0001220703125,0.0,0,True
MOT20-05,1166,1849,215,1634,0,215,True,True,0.9999956984251112,0.0001220703125,0.0,0,True
MOT20-05,1167,1824,212,1612,0,212,True,True,0.9999977249149118,0.0001220703125,0.0,0,True
MOT20-05,1168,1856,219,1637,0,219,True,True,0.9999968411359906,0.0001220703125,0.0,0,True
MOT20-05,1169,1837,212,1625,0,212,True,True,0.9999963311570981,0.0001220703125,0.0,0,True
MOT20-05,1170,1821,210,1611,0,210,True,True,0.9999949292375094,0.0001220703125,0.0,0,True
MOT20-05,1171,1829,208,1621,0,208,True,True,0.9999975631384014,0.0001220703125,0.0,0,True
MOT20-05,1172,1851,215,1636,0,215,True,True,0.9999966041432847,0.0001220703125,0.0,0,True
MOT20-05,1173,1833,210,1623,0,210,True,True,0.9999976532872752,0.0001220703125,0.0,0,True
MOT20-05,1174,1835,210,1625,0,210,True,True,0.9999965060619824,0.0001220703125,0.0,0,True
MOT20-05,1175,1848,213,1635,0,213,True,True,0.9999958266894694,0.0001220703125,0.0,0,True
MOT20-05,1176,1833,216,1617,0,216,True,True,0.9999973831654277,0.0001220703125,0.0,0,True
MOT20-05,1177,1846,219,1627,0,219,True,True,0.9999958082878533,0.0001220703125,0.0,0,True
MOT20-05,1178,1844,222,1622,0,222,True,True,0.9999949305498077,0.0001220703125,0.0,0,True
MOT20-05,1179,1853,217,1636,0,217,True,True,0.999994718133177,0.0001220703125,0.0,0,True
MOT20-05,1180,1825,215,1610,0,215,True,True,0.9999965703389191,0.0001220703125,0.0,0,True
MOT20-05,1181,1813,215,1598,0,215,True,True,0.9999965369403961,0.0001220703125,0.0,0,True
MOT20-05,1182,1841,215,1626,0,215,True,True,0.9999973150325955,0.0001220703125,0.0,0,True
MOT20-05,1183,1860,214,1646,0,214,True,True,0.9999967275345245,0.0001220703125,0.0,0,True
MOT20-05,1184,1880,219,1661,0,219,True,True,0.9999961105838792,0.0001220703125,0.0,0,True
MOT20-05,1185,1884,227,1657,0,227,True,True,0.999997255137696,0.0001220703125,0.0,0,True
MOT20-05,1186,1896,219,1677,0,219,True,True,0.9999957632145339,0.0001220703125,0.0,0,True
MOT20-05,1187,1888,220,1668,0,220,True,True,0.9999971702130971,0.0001220703125,0.0,0,True
MOT20-05,1188,1883,217,1666,0,217,True,True,0.9999964778810932,0.0001220703125,0.0,0,True
MOT20-05,1189,1896,221,1675,0,221,True,True,0.9999974818694601,0.0001220703125,0.0,0,True
MOT20-05,1190,1870,216,1654,0,216,True,True,0.9999968110719581,0.0001220703125,0.0,0,True
MOT20-05,1191,1810,213,1597,0,213,True,True,0.9999973052286648,0.0001220703125,0.0,0,True
MOT20-05,1192,1817,213,1604,0,213,True,True,0.9999975436071147,0.0001220703125,0.0,0,True
