dataset_tag,feature_version,source_manifest,rows_jsonl,sources,source_rows,clusters,detections,tracks,edges,trigger_pass_clusters,accepted_clusters,rejected_clusters,gt_positive_clusters,gt_negative_clusters,gt_neutral_clusters,action_rewrite_clusters,action_defer_clusters,action_reject_clusters,background_clusters,unused_rows,skipped_missing_fields,skipped_small_clusters,skipped_large_clusters,train_sequences,val_sequences,all_sequences,all_sources,status,error
graph_assoc_commit,graph_assoc_v1,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/source_manifest.csv,,25,594,594,1359,1735,2605,314,119,475,72,167,355,72,355,167,280,0,0,0,0,"MOT17-02-DPM,MOT17-02-FRCNN,MOT17-02-SDP,MOT17-05-DPM,MOT17-05-FRCNN,MOT17-05-SDP,MOT17-09-DPM,MOT17-09-FRCNN,MOT17-09-SDP,MOT17-10-DPM,MOT17-10-FRCNN,MOT17-10-SDP,MOT17-11-DPM,MOT17-11-FRCNN,MOT17-11-SDP,MOT17-13-DPM,MOT17-13-FRCNN,MOT17-13-SDP,MOT20-02",MOT20-05,"MOT17-02-DPM,MOT17-02-FRCNN,MOT17-02-SDP,MOT17-05-DPM,MOT17-05-FRCNN,MOT17-05-SDP,MOT17-09-DPM,MOT17-09-FRCNN,MOT17-09-SDP,MOT17-10-DPM,MOT17-10-FRCNN,MOT17-10-SDP,MOT17-11-DPM,MOT17-11-FRCNN,MOT17-11-SDP,MOT17-13-DPM,MOT17-13-FRCNN,MOT17-13-SDP,MOT20-02,MOT20-05","graphassoc_setslot_mot17train_MOT17-02-DPM,graphassoc_setslot_mot17train_MOT17-02-FRCNN,graphassoc_setslot_mot17train_MOT17-02-SDP,graphassoc_setslot_mot17train_MOT17-04-DPM,graphassoc_setslot_mot17train_MOT17-04-FRCNN,graphassoc_setslot_mot17train_MOT17-04-SDP,graphassoc_setslot_mot17train_MOT17-05-DPM,graphassoc_setslot_mot17train_MOT17-05-FRCNN,graphassoc_setslot_mot17train_MOT17-05-SDP,graphassoc_setslot_mot17train_MOT17-09-DPM,graphassoc_setslot_mot17train_MOT17-09-FRCNN,graphassoc_setslot_mot17train_MOT17-09-SDP,graphassoc_setslot_mot17train_MOT17-10-DPM,graphassoc_setslot_mot17train_MOT17-10-FRCNN,graphassoc_setslot_mot17train_MOT17-10-SDP,graphassoc_setslot_mot17train_MOT17-11-DPM,graphassoc_setslot_mot17train_MOT17-11-FRCNN,graphassoc_setslot_mot17train_MOT17-11-SDP,graphassoc_setslot_mot17train_MOT17-13-DPM,graphassoc_setslot_mot17train_MOT17-13-FRCNN,graphassoc_setslot_mot17train_MOT17-13-SDP,graphassoc_stalelostprotect_canddump_MOT20-02,graphassoc_stalelostprotect_canddump_MOT20-05,graphassoc_youngactiveprotectcost03_canddump_MOT20-02,graphassoc_youngactiveprotectcost03_canddump_MOT20-05",ok,
