arm,run_dir,exp_name,protocol_tag,official_exp_file,official_checkpoint,official_experiment_name,host_variant,tracker_mode,graph_checkpoint,graph_topk,graph_min_detections,graph_min_committed_matches,graph_max_detections,graph_max_tracks,graph_cluster_gate_thresh,graph_cluster_gate_temp,graph_cluster_gate_bias,graph_max_commits_per_cluster,graph_replacement_budget_ratio,graph_max_replaced_clusters,graph_min_commit_margin,seed,track_thresh,track_buffer,match_thresh,min_box_area,results_dir,eval_dir,log_path,eligible_clusters,replaced_clusters,matched_dets,deferred_dets,blocked_tracks,gate_pass_clusters,gate_filtered_clusters,trigger_filtered_clusters,skipped_large_clusters,budget_filtered_clusters,margin_filtered_pairs,capped_commit_pairs,all_defer_clusters,empty_pair_candidate_clusters,post_filter_empty_clusters,HOTA,AssA,IDF1,MOTA,IDSW,status,error
01_host_plus_plugin,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_largecover_rescue_gatecal_pair_v1_20260326_193200/01_host_plus_plugin,official_bytetrack_largecover_rescue_stage1_gatecal_v1_paired_halfval,official_bytetrack_mot17_trainhalf_largecover_repair_gatecal_then_valhalf_pair,/gemini/code/FMtrack-main/FM-Track/third_party/ByteTrack/exps/example/mot/yolox_x_mix_det_valhalf.py,/gemini/code/FMtrack-main/FM-Track/weight/bytetrack_x_mot17.pth.tar,official_bytetrack_largecover_rescue_stage1_gatecal_v1_paired_halfval_shared_detection_pair,official_bytetrack,host_plus_plugin,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_largecover_rescue_stage1_gatecal_v1_20260326_190800/01_stage1/best.pt,8,2,1,8,32,0.64,1.028201937675476,-0.09487951546907425,1,0.05,0,0.05,42,0.6,30,0.9,100.0,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_largecover_rescue_gatecal_pair_v1_20260326_193200/01_host_plus_plugin/track_results,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_largecover_rescue_gatecal_pair_v1_20260326_193200/01_host_plus_plugin/trackeval/eval/01_host_plus_plugin,/gemini/code/FMtrack-main/FM-Track/outputs/official_bytetrack_largecover_rescue_gatecal_pair_v1_20260326_193200/shared_pair_core.log,7016,130,130,23168,130,1045,5971,915,1012,0,20,11,901,0,14,77.592,76.535,86.236,90.174,184,success,
