step,name,status,run_root,summary_csv,log_path,started_at,finished_at,decision_mode,score_margin,delta_hota,delta_assa,delta_idf1,delta_mota,delta_ids,delta_frag,identical_count,notes,params_json
reference_action_margin_existing,existing_action_margin,reference,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/mot20_eval,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_commit_mot20_mode_sweep_20260428_130617/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/mot20_eval/logs/compare.log,,2026-04-28T13:06:24+08:00,action_margin,0.11,0.015999999999991132,0.045000000000001705,0.09999999999999432,-0.0040000000000048885,6,0,0,existing MOT20 action_margin reference | complete,"{""existing_run_root"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/mot20_eval"", ""checkpoint"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/train_policy/best.pt"", ""decision_mode"": ""action_margin"", ""score_margin"": 0.11}"
01_policy_score,policy_score,failed,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_commit_mot20_mode_sweep_20260428_130617/runs/01_policy_score,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_commit_mot20_mode_sweep_20260428_130617/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_commit_mot20_mode_sweep_20260428_130617/logs/01_policy_score.log,,2026-04-28T13:06:24+08:00,policy_score,0.11,,,,,,,,compare policy_score on the set_slot_v1 checkpoint | queue_exception=Missing metrics_delta.csv under .,"{""variant_name"": ""botsort_graphassoc_setslot_policy_score"", ""decision_mode"": ""policy_score"", ""score_margin"": 0.11, ""extra_args"": [""--variant-name"", ""botsort_graphassoc_setslot_policy_score"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graph_assoc_commit_mot17_expand_20260424_150607/train_policy/best.pt"", ""--graph-assoc-commit-device"", ""cuda"", ""--graph-assoc-commit-score-margin"", ""0.11"", ""--graph-assoc-commit-decision-mode"", ""policy_score""]}"
