variant,HOTA,DetA,AssA,IDF1,MOTA,IDSW,Frag,notes
rgsa_fullval_sweep_d0.18_20260606,74.104,75.521,73.062,86.565,88.695,39,107,lambda_defer=0.18; tied best with d0.15
