step,name,status,run_root,summary_csv,log_path,started_at,finished_at,seq_ids,delta_hota,delta_assa,delta_idf1,delta_mota,delta_ids,delta_frag,changed_blocks,forced_matches,accepted_candidates,rejected_candidates,notes,params_json
reference_current_gate,graphassoc_gate_next5h_20260424_230311,reference,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/mot20_eval,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/mot20_eval/summary.csv,,,,2|5,0.13700000000000045,0.26500000000000057,0.26899999999999125,-0.0030000000000001137,5,-2,41,64,41,202,current best structured validation reference; not rerun in this queue,"{""reference_metrics"": ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/mot20_eval/metrics_delta.csv""}"
01_wide_replace_weighted_neutral,wide_replace_weighted_neutral,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/01_wide_replace_weighted_neutral,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/01_wide_replace_weighted_neutral/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/logs/01_wide_replace_weighted_neutral.log,2026-04-25T19:37:33+08:00,2026-04-25T21:26:21+08:00,2|5,0.18200000000000216,0.31799999999999784,0.3190000000000026,0.003999999999990678,0,0,18,37,18,347,expand the local competition graph and let the learned dual-head gate replace hand rules | complete,"{""extra_args"": [""--graph-assoc-top-k"", ""4"", ""--graph-assoc-max-rows"", ""5"", ""--graph-assoc-max-cols"", ""5"", ""--graph-assoc-row-margin"", ""0.06"", ""--graph-assoc-col-margin"", ""0.06"", ""--graph-assoc-min-reclaim-tracklet-len"", ""12"", ""--graph-assoc-recent-owner-max-tracklet-len"", ""14"", ""--graph-assoc-min-box-iou"", ""0.50"", ""--graph-assoc-reclaim-bonus"", ""0.16"", ""--graph-assoc-recent-owner-penalty"", ""0.08"", ""--graph-assoc-iou-bonus"", ""0.06"", ""--graph-assoc-score-bonus"", ""0.02"", ""--graph-assoc-min-assignment-gain"", ""0.003"", ""--graph-assoc-max-cost-delta"", ""0.10"", ""--graph-assoc-row-involved-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-max-cost-delta"", ""0.10"", ""--graph-assoc-force-match-cost"", ""0.0"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""--graph-assoc-commit-device"", ""cpu"", ""--graph-assoc-commit-score-margin"", ""0.0"", ""--graph-assoc-commit-replace-rules"", ""--graph-assoc-dump-candidate-rows""]}"
02_wide_replace_pos_minus_neutral_t003,wide_replace_pos_minus_neutral_t003,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/02_wide_replace_pos_minus_neutral_t003,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/02_wide_replace_pos_minus_neutral_t003/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/logs/02_wide_replace_pos_minus_neutral_t003.log,2026-04-25T21:28:28+08:00,2026-04-25T22:45:08+08:00,2|5,0.3089999999999975,0.5589999999999975,0.5499999999999972,-0.0020000000000095497,3,2,51,103,51,277,use direct positive-minus-neutral scoring to test whether neutral weighting is over-suppressing useful rewrites | complete,"{""extra_args"": [""--graph-assoc-top-k"", ""4"", ""--graph-assoc-max-rows"", ""5"", ""--graph-assoc-max-cols"", ""5"", ""--graph-assoc-row-margin"", ""0.06"", ""--graph-assoc-col-margin"", ""0.06"", ""--graph-assoc-min-reclaim-tracklet-len"", ""12"", ""--graph-assoc-recent-owner-max-tracklet-len"", ""14"", ""--graph-assoc-min-box-iou"", ""0.50"", ""--graph-assoc-reclaim-bonus"", ""0.16"", ""--graph-assoc-recent-owner-penalty"", ""0.08"", ""--graph-assoc-iou-bonus"", ""0.06"", ""--graph-assoc-score-bonus"", ""0.02"", ""--graph-assoc-min-assignment-gain"", ""0.003"", ""--graph-assoc-max-cost-delta"", ""0.10"", ""--graph-assoc-row-involved-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-max-cost-delta"", ""0.10"", ""--graph-assoc-force-match-cost"", ""0.0"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""--graph-assoc-commit-device"", ""cpu"", ""--graph-assoc-commit-score-margin"", ""0.0"", ""--graph-assoc-commit-replace-rules"", ""--graph-assoc-dump-candidate-rows"", ""--graph-assoc-commit-decision-mode"", ""positive_minus_neutral"", ""--graph-assoc-commit-threshold"", ""0.03""]}"
03_wide_replace_dualthr_p070_n070,wide_replace_dualthr_p070_n070,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/03_wide_replace_dualthr_p070_n070,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/03_wide_replace_dualthr_p070_n070/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/logs/03_wide_replace_dualthr_p070_n070.log,2026-04-25T22:45:08+08:00,2026-04-25T23:59:15+08:00,2|5,0.18299999999999272,0.3190000000000026,0.3160000000000025,0.001999999999995339,1,-1,31,63,31,312,force a two-head accept rule: enough positive evidence and bounded neutral risk | complete,"{""extra_args"": [""--graph-assoc-top-k"", ""4"", ""--graph-assoc-max-rows"", ""5"", ""--graph-assoc-max-cols"", ""5"", ""--graph-assoc-row-margin"", ""0.06"", ""--graph-assoc-col-margin"", ""0.06"", ""--graph-assoc-min-reclaim-tracklet-len"", ""12"", ""--graph-assoc-recent-owner-max-tracklet-len"", ""14"", ""--graph-assoc-min-box-iou"", ""0.50"", ""--graph-assoc-reclaim-bonus"", ""0.16"", ""--graph-assoc-recent-owner-penalty"", ""0.08"", ""--graph-assoc-iou-bonus"", ""0.06"", ""--graph-assoc-score-bonus"", ""0.02"", ""--graph-assoc-min-assignment-gain"", ""0.003"", ""--graph-assoc-max-cost-delta"", ""0.10"", ""--graph-assoc-row-involved-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-max-cost-delta"", ""0.10"", ""--graph-assoc-force-match-cost"", ""0.0"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""--graph-assoc-commit-device"", ""cpu"", ""--graph-assoc-commit-score-margin"", ""0.0"", ""--graph-assoc-commit-replace-rules"", ""--graph-assoc-dump-candidate-rows"", ""--graph-assoc-commit-decision-mode"", ""dual_threshold"", ""--graph-assoc-commit-positive-threshold"", ""0.70"", ""--graph-assoc-commit-neutral-threshold"", ""0.70""]}"
04_default_replace_pos_minus_neutral_t003,default_replace_pos_minus_neutral_t003,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/04_default_replace_pos_minus_neutral_t003,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/04_default_replace_pos_minus_neutral_t003/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/logs/04_default_replace_pos_minus_neutral_t003.log,2026-04-25T23:59:15+08:00,2026-04-26T01:15:14+08:00,2|5,0.1700000000000017,0.30100000000000193,0.31399999999999295,-0.007000000000005002,9,-3,67,122,67,225,keep the current graph geometry but change the learned decision surface | complete,"{""extra_args"": [""--graph-assoc-top-k"", ""3"", ""--graph-assoc-max-rows"", ""4"", ""--graph-assoc-max-cols"", ""4"", ""--graph-assoc-row-margin"", ""0.05"", ""--graph-assoc-col-margin"", ""0.05"", ""--graph-assoc-min-reclaim-tracklet-len"", ""15"", ""--graph-assoc-recent-owner-max-tracklet-len"", ""12"", ""--graph-assoc-min-box-iou"", ""0.55"", ""--graph-assoc-reclaim-bonus"", ""0.15"", ""--graph-assoc-recent-owner-penalty"", ""0.08"", ""--graph-assoc-iou-bonus"", ""0.05"", ""--graph-assoc-score-bonus"", ""0.02"", ""--graph-assoc-min-assignment-gain"", ""0.005"", ""--graph-assoc-max-cost-delta"", ""0.08"", ""--graph-assoc-row-involved-min-assignment-gain"", ""0.005"", ""--graph-assoc-col-only-min-assignment-gain"", ""0.005"", ""--graph-assoc-col-only-max-cost-delta"", ""0.08"", ""--graph-assoc-force-match-cost"", ""0.0"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""--graph-assoc-commit-device"", ""cpu"", ""--graph-assoc-commit-score-margin"", ""0.0"", ""--graph-assoc-commit-replace-rules"", ""--graph-assoc-dump-candidate-rows"", ""--graph-assoc-commit-decision-mode"", ""positive_minus_neutral"", ""--graph-assoc-commit-threshold"", ""0.03""]}"
05_wide_replace_weighted_thr000,wide_replace_weighted_thr000,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/05_wide_replace_weighted_thr000,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/05_wide_replace_weighted_thr000/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/logs/05_wide_replace_weighted_thr000.log,2026-04-26T01:16:17+08:00,2026-04-26T02:32:03+08:00,2|5,0.23499999999999943,0.41100000000000136,0.40500000000000114,0.006999999999990791,1,-5,28,57,28,316,lower the weighted dual-head accept threshold to expand from the ultra-conservative 18 accepted blocks | complete,"{""extra_args"": [""--graph-assoc-top-k"", ""4"", ""--graph-assoc-max-rows"", ""5"", ""--graph-assoc-max-cols"", ""5"", ""--graph-assoc-row-margin"", ""0.06"", ""--graph-assoc-col-margin"", ""0.06"", ""--graph-assoc-min-reclaim-tracklet-len"", ""12"", ""--graph-assoc-recent-owner-max-tracklet-len"", ""14"", ""--graph-assoc-min-box-iou"", ""0.50"", ""--graph-assoc-reclaim-bonus"", ""0.16"", ""--graph-assoc-recent-owner-penalty"", ""0.08"", ""--graph-assoc-iou-bonus"", ""0.06"", ""--graph-assoc-score-bonus"", ""0.02"", ""--graph-assoc-min-assignment-gain"", ""0.003"", ""--graph-assoc-max-cost-delta"", ""0.10"", ""--graph-assoc-row-involved-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-max-cost-delta"", ""0.10"", ""--graph-assoc-force-match-cost"", ""0.0"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""--graph-assoc-commit-device"", ""cpu"", ""--graph-assoc-commit-score-margin"", ""0.0"", ""--graph-assoc-commit-replace-rules"", ""--graph-assoc-dump-candidate-rows"", ""--graph-assoc-commit-threshold"", ""0.0""]}"
06_wide_replace_weighted_thr_minus005,wide_replace_weighted_thr_minus005,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/06_wide_replace_weighted_thr_minus005,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/06_wide_replace_weighted_thr_minus005/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/logs/06_wide_replace_weighted_thr_minus005.log,2026-04-26T02:32:03+08:00,2026-04-26T03:53:01+08:00,2|5,0.2819999999999965,0.5019999999999953,0.5079999999999956,0.0049999999999954525,1,-3,36,73,36,306,stress-test a wider learned replacement policy; candidate replay predicts roughly twice the accepted block count | complete,"{""extra_args"": [""--graph-assoc-top-k"", ""4"", ""--graph-assoc-max-rows"", ""5"", ""--graph-assoc-max-cols"", ""5"", ""--graph-assoc-row-margin"", ""0.06"", ""--graph-assoc-col-margin"", ""0.06"", ""--graph-assoc-min-reclaim-tracklet-len"", ""12"", ""--graph-assoc-recent-owner-max-tracklet-len"", ""14"", ""--graph-assoc-min-box-iou"", ""0.50"", ""--graph-assoc-reclaim-bonus"", ""0.16"", ""--graph-assoc-recent-owner-penalty"", ""0.08"", ""--graph-assoc-iou-bonus"", ""0.06"", ""--graph-assoc-score-bonus"", ""0.02"", ""--graph-assoc-min-assignment-gain"", ""0.003"", ""--graph-assoc-max-cost-delta"", ""0.10"", ""--graph-assoc-row-involved-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-max-cost-delta"", ""0.10"", ""--graph-assoc-force-match-cost"", ""0.0"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""--graph-assoc-commit-device"", ""cpu"", ""--graph-assoc-commit-score-margin"", ""0.0"", ""--graph-assoc-commit-replace-rules"", ""--graph-assoc-dump-candidate-rows"", ""--graph-assoc-commit-threshold"", ""-0.05""]}"
07_wide_gateonly_weighted_m015,wide_gateonly_weighted_m015,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/07_wide_gateonly_weighted_m015,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/07_wide_gateonly_weighted_m015/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/logs/07_wide_gateonly_weighted_m015.log,2026-04-26T03:53:01+08:00,2026-04-26T05:09:11+08:00,2|5,0.08099999999998886,0.1280000000000001,0.09499999999999886,0.0,2,-3,5,10,31,312,rules-first hybrid: hand rules form a quality floor while the learned gate only vetoes high-risk blocks | complete,"{""extra_args"": [""--graph-assoc-top-k"", ""4"", ""--graph-assoc-max-rows"", ""5"", ""--graph-assoc-max-cols"", ""5"", ""--graph-assoc-row-margin"", ""0.06"", ""--graph-assoc-col-margin"", ""0.06"", ""--graph-assoc-min-reclaim-tracklet-len"", ""12"", ""--graph-assoc-recent-owner-max-tracklet-len"", ""14"", ""--graph-assoc-min-box-iou"", ""0.50"", ""--graph-assoc-reclaim-bonus"", ""0.16"", ""--graph-assoc-recent-owner-penalty"", ""0.08"", ""--graph-assoc-iou-bonus"", ""0.06"", ""--graph-assoc-score-bonus"", ""0.02"", ""--graph-assoc-min-assignment-gain"", ""0.003"", ""--graph-assoc-max-cost-delta"", ""0.10"", ""--graph-assoc-row-involved-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-max-cost-delta"", ""0.10"", ""--graph-assoc-force-match-cost"", ""0.0"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""--graph-assoc-commit-device"", ""cpu"", ""--graph-assoc-commit-score-margin"", ""-0.15"", ""--graph-assoc-commit-gate-only"", ""--graph-assoc-dump-candidate-rows""]}"
08_wide_gateonly_weighted_m025,wide_gateonly_weighted_m025,success,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/08_wide_gateonly_weighted_m025,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/runs/08_wide_gateonly_weighted_m025/summary.csv,/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_structural_next5h_debug/logs/08_wide_gateonly_weighted_m025.log,2026-04-26T05:09:11+08:00,2026-04-26T06:24:23+08:00,2|5,0.054000000000002046,0.08799999999999386,0.08799999999999386,-0.0010000000000047748,2,-3,12,24,54,289,looser rules-first hybrid to recover positive-utility candidates over-rejected by the learned gate | complete,"{""extra_args"": [""--graph-assoc-top-k"", ""4"", ""--graph-assoc-max-rows"", ""5"", ""--graph-assoc-max-cols"", ""5"", ""--graph-assoc-row-margin"", ""0.06"", ""--graph-assoc-col-margin"", ""0.06"", ""--graph-assoc-min-reclaim-tracklet-len"", ""12"", ""--graph-assoc-recent-owner-max-tracklet-len"", ""14"", ""--graph-assoc-min-box-iou"", ""0.50"", ""--graph-assoc-reclaim-bonus"", ""0.16"", ""--graph-assoc-recent-owner-penalty"", ""0.08"", ""--graph-assoc-iou-bonus"", ""0.06"", ""--graph-assoc-score-bonus"", ""0.02"", ""--graph-assoc-min-assignment-gain"", ""0.003"", ""--graph-assoc-max-cost-delta"", ""0.10"", ""--graph-assoc-row-involved-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-min-assignment-gain"", ""0.003"", ""--graph-assoc-col-only-max-cost-delta"", ""0.10"", ""--graph-assoc-force-match-cost"", ""0.0"", ""--graph-assoc-commit-checkpoint"", ""/gemini/code/FMtrack-main/FM-Track/outputs/graphassoc_gate_next5h_20260424_230311/train_gate/best.pt"", ""--graph-assoc-commit-device"", ""cpu"", ""--graph-assoc-commit-score-margin"", ""-0.25"", ""--graph-assoc-commit-gate-only"", ""--graph-assoc-dump-candidate-rows""]}"
